#{"t_start": 1716098826.586838, "env_id": "Sprites-v0"}
r,l,t
27.260937,40,238.936079
23.352664,40,238.993416
22.737022,40,240.010995
25.729908,40,240.06554
28.623033,40,241.103618
29.982853,40,241.156409
26.876921,40,241.210715
26.654455,40,242.242972
28.059391,40,242.296839
30.247733,40,243.329923
26.434697,40,243.382714
26.982487,40,243.437131
26.189675,40,244.470868
27.421962,40,244.524608
28.81682,40,245.55498
27.618374,40,245.607937
27.292392,40,245.663163
28.201663,40,246.703232
29.405551,40,246.757246
26.15318,40,247.79851
32.669076,40,247.852823
27.001065,40,247.909608
26.114481,40,248.947931
26.028052,40,249.000909
28.661707,40,252.425626
26.675179,40,252.493842
30.38661,40,252.548103
31.162221,40,253.584882
25.177791,40,253.639272
24.9519,40,254.68389
30.571799,40,254.737203
26.448997,40,254.791826
27.644814,40,255.803635
28.791039,40,255.856498
24.742557,40,256.865241
23.27667,40,256.919759
32.160898,40,256.976012
26.141776,40,257.990116
25.516342,40,258.043931
25.525397,40,259.082957
26.065693,40,259.138728
29.298678,40,259.196984
27.472858,40,260.234151
30.199637,40,260.288293
24.35557,40,261.329479
24.40302,40,261.382254
29.515275,40,261.436827
21.094531,40,262.472126
28.703954,40,262.52608
25.675689,40,265.972506
33.418735,40,266.034261
28.954175,40,266.087508
18.930307,40,267.137048
28.010922,40,267.191425
28.679254,40,268.236405
25.198277,40,268.288988
27.935761,40,268.343418
27.31107,40,269.383749
29.958278,40,269.436325
23.141942,40,270.42936
28.011792,40,270.484252
25.722968,40,270.537681
28.655969,40,271.57482
26.51162,40,271.628528
27.326044,40,272.675941
29.4153,40,272.730227
28.110226,40,272.785271
29.219936,40,273.828781
24.516491,40,273.883103
24.930088,40,274.923362
31.323999,40,274.978716
31.065739,40,275.032593
31.15723,40,276.082203
30.198453,40,276.136878
29.413302,40,279.563534
23.679132,40,279.635762
28.62204,40,279.688972
31.698655,40,280.726824
28.375956,40,280.779524
24.599685,40,281.816427
26.348718,40,281.870509
29.424594,40,281.925702
26.070085,40,282.962972
31.372915,40,283.017777
24.021386,40,284.055538
24.334558,40,284.109161
24.516597,40,284.163813
19.566594,40,285.202388
29.913139,40,285.257493
21.044281,40,286.297671
27.492655,40,286.353724
26.608497,40,286.408464
30.597542,40,287.450946
24.265106,40,287.50571
28.448964,40,288.507602
25.792181,40,288.561846
25.672473,40,288.615092
23.921468,40,289.64784
24.691218,40,289.70112
29.293621,40,293.203522
26.111647,40,293.273165
23.844422,40,293.325724
26.972908,40,294.364304
27.126161,40,294.419129
28.082701,40,295.456326
31.290005,40,295.511255
29.909468,40,295.564219
26.172562,40,296.620383
28.431525,40,296.674382
23.942015,40,297.711447
28.699431,40,297.767006
24.085974,40,297.823264
26.77614,40,298.864652
32.575987,40,298.919018
25.698652,40,299.959181
27.704683,40,300.013068
28.501547,40,300.066138
32.86063,40,301.066047
28.257184,40,301.12011
27.856489,40,302.158118
20.406223,40,302.212186
32.30855,40,302.270039
26.512881,40,303.308738
