#{"t_start": 1716882182.5599906, "env_id": "Sprites-v0"}
r,l,t
27.346532,40,0.916926
26.372737,40,8.46731
25.731735,40,9.538708
29.497612,40,10.604247
32.604531,40,11.674213
28.599684,40,12.752519
29.58663,40,13.805435
18.355755,40,14.871967
26.205786,40,15.927414
35.029364,40,17.002251
23.427602,40,18.096642
28.2466,40,19.192241
31.316605,40,20.268276
24.171754,40,21.353848
27.194744,40,22.363834
28.560866,40,23.432013
19.159737,40,24.546798
28.230618,40,25.626343
29.831824,40,26.657431
19.988473,40,27.82651
29.279713,40,28.934533
19.236373,40,30.021086
33.318246,40,31.108672
28.040272,40,32.192293
25.530212,40,33.267625
26.488567,40,34.364568
33.673349,40,35.443616
26.9986,40,36.54375
29.551146,40,37.66297
28.767564,40,38.747765
25.179451,40,39.830287
28.170579,40,40.861314
24.386695,40,41.889509
25.291947,40,42.954923
27.032369,40,44.025268
31.961042,40,45.10233
27.976187,40,46.164005
26.079912,40,47.236251
30.112724,40,48.303658
25.411971,40,49.376807
27.502949,40,50.445652
28.874729,40,51.510063
23.209636,40,52.525392
31.366356,40,53.589606
23.909555,40,54.594814
31.611803,40,55.656789
33.850113,40,56.720033
27.370892,40,57.758418
26.413704,40,58.821914
29.58723,40,59.908143
29.527889,40,61.065986
23.383328,40,62.215893
28.103432,40,63.333615
31.526246,40,64.541274
29.69974,40,65.630717
27.399789,40,66.702971
30.332222,40,67.777477
24.749922,40,68.882783
22.786926,40,69.959072
28.980773,40,71.059115
21.271958,40,72.13892
26.427983,40,73.231606
27.29462,40,74.291762
26.880235,40,75.357361
16.963257,40,76.425089
24.624772,40,77.504339
28.480538,40,78.58978
26.225375,40,79.748962
24.7256,40,80.878235
30.111729,40,82.012749
33.719618,40,83.151196
29.560673,40,84.268291
27.992806,40,85.335185
29.574518,40,86.459543
27.638592,40,87.718871
30.005368,40,88.846455
29.911541,40,89.972209
26.578973,40,91.051559
28.050645,40,92.12081
31.932397,40,93.208714
35.423875,40,94.278333
30.020409,40,95.344205
22.249838,40,96.418429
25.741132,40,97.489733
29.795105,40,98.562452
25.236001,40,99.644776
27.06607,40,100.680251
27.203951,40,101.761595
30.587825,40,102.950308
21.160365,40,104.135486
26.515634,40,105.227259
29.224032,40,106.309281
27.54658,40,107.37339
26.973269,40,108.468216
26.905308,40,109.551328
26.231124,40,110.663649
32.611467,40,111.787885
26.630899,40,112.935658
27.064615,40,114.115926
25.452837,40,115.211278
30.657398,40,116.404951
31.162753,40,123.783574
30.132366,40,124.927272
24.333165,40,126.027645
26.392873,40,127.130628
25.26922,40,128.267905
31.621884,40,129.377716
29.633838,40,130.544979
34.217545,40,131.659074
31.714854,40,132.850462
28.837145,40,133.914333
26.43526,40,135.042136
29.768524,40,136.214087
31.765746,40,137.347467
33.004523,40,138.463219
26.136152,40,139.607112
26.57535,40,140.756788
29.654745,40,141.935916
24.502694,40,143.096501
25.379085,40,144.191348
28.455185,40,145.307573
30.049218,40,146.407574
33.220528,40,147.510094
30.752177,40,148.585945
29.098602,40,149.681465
31.163271,40,150.762321
22.394051,40,151.863756
29.203874,40,152.966172
30.296347,40,154.045802
27.733218,40,155.140525
27.429124,40,156.25502
25.880156,40,157.329951
29.484665,40,158.437683
24.853761,40,159.578732
28.095391,40,160.623943
29.012038,40,161.689608
22.626382,40,162.763193
30.357619,40,163.835336
29.651945,40,164.914754
27.374215,40,166.029722
24.997515,40,167.104023
23.795649,40,168.17517
28.771799,40,169.241655
28.799234,40,170.322232
29.463225,40,171.393485
28.378374,40,172.47084
31.650793,40,173.598203
34.238687,40,174.810604
31.145315,40,175.970706
27.847193,40,177.095218
32.772202,40,178.38272
30.048795,40,179.543135
25.870793,40,180.679786
29.811762,40,181.761101
21.056039,40,182.897334
27.598806,40,184.013575
29.086885,40,185.113269
28.156312,40,186.185957
29.296444,40,187.312216
28.332795,40,188.466793
30.140831,40,189.57404
25.503849,40,190.74316
31.167238,40,191.895082
22.608007,40,192.985993
26.476966,40,194.085279
31.460377,40,195.208254
32.07524,40,196.32279
28.021039,40,197.428117
31.260319,40,198.61266
27.111394,40,199.788401
24.166596,40,200.869161
29.512677,40,201.885615
27.169821,40,202.964692
23.350766,40,204.030379
26.503172,40,205.123505
28.848049,40,206.211767
22.68095,40,207.333531
27.317562,40,208.451193
26.827444,40,209.552317
26.597882,40,210.71551
28.447949,40,211.843787
26.132762,40,213.014921
32.30974,40,214.221546
30.511369,40,215.334317
33.479175,40,216.448887
24.593182,40,217.583342
25.524579,40,218.641761
28.21746,40,219.762759
28.553159,40,220.83793
29.612057,40,221.917504
32.812997,40,223.020771
27.934452,40,224.127707
32.76764,40,225.203748
30.022087,40,226.251357
28.572482,40,227.293774
26.763686,40,228.363698
35.161413,40,229.439951
24.47337,40,230.511324
25.447061,40,231.576174
29.087127,40,232.645385
25.898234,40,233.709266
27.218596,40,241.195795
29.018355,40,242.270587
29.00729,40,243.334569
34.084051,40,244.377345
27.688761,40,245.451699
26.504859,40,246.50702
26.049496,40,247.57093
26.848609,40,248.639612
33.920068,40,249.762292
28.327548,40,250.886374
25.707041,40,252.016793
21.041349,40,253.18399
23.243022,40,254.430647
26.058393,40,255.542502
27.843811,40,256.617025
30.842026,40,257.728948
29.66037,40,258.853984
30.561642,40,259.957187
28.413079,40,260.982121
30.739998,40,262.083278
33.755427,40,263.162372
31.194824,40,264.237287
27.7996,40,265.304963
28.762759,40,266.399097
19.070601,40,267.502701
31.729898,40,268.584052
29.129812,40,269.717973
21.962642,40,270.802669
29.533822,40,271.880178
26.925057,40,272.923207
26.202025,40,273.996883
22.774163,40,275.067172
28.456467,40,276.165523
26.708597,40,277.269369
28.466766,40,278.365722
28.617792,40,279.555217
27.739398,40,280.875375
26.50553,40,282.100807
26.699006,40,283.338945
31.068211,40,284.441235
25.207247,40,285.578171
31.117978,40,286.727879
27.32946,40,287.890667
32.317526,40,289.027156
24.912525,40,290.130555
25.915241,40,291.199491
28.042486,40,292.271054
28.018972,40,293.39422
31.906334,40,294.456519
26.780854,40,295.52199
25.308319,40,296.582305
26.186162,40,297.594975
28.333328,40,298.689926
31.714181,40,299.809325
32.678294,40,300.85335
27.077821,40,301.967499
20.747651,40,303.117996
26.592621,40,304.303916
32.21872,40,305.414736
28.465499,40,306.514978
21.520002,40,307.583497
28.414335,40,308.697591
36.079156,40,309.844214
25.750733,40,310.910198
27.397134,40,312.026553
33.559971,40,313.128574
28.692329,40,314.211521
26.572342,40,315.276413
25.969415,40,316.355832
23.698115,40,317.473739
35.959012,40,318.603003
29.714402,40,319.741703
28.440531,40,320.871655
27.826023,40,322.020951
29.946007,40,323.076532
28.059509,40,324.197716
26.790013,40,325.278911
29.559955,40,326.440538
31.718803,40,327.615135
26.795503,40,328.859506
27.882423,40,330.025955
33.595715,40,331.15384
28.77546,40,332.323533
24.329758,40,333.463491
27.513384,40,334.566906
29.390583,40,335.655972
27.556463,40,336.738735
30.883775,40,337.831123
27.001774,40,338.926235
28.237423,40,340.052667
29.893314,40,341.183645
24.237298,40,342.244408
29.83496,40,343.351877
29.905845,40,344.450176
26.117219,40,345.564006
25.639403,40,346.702607
31.912982,40,347.819189
22.079049,40,348.922902
28.875925,40,350.037039
24.814595,40,351.164621
29.372668,40,358.70946
30.040389,40,359.814355
30.017477,40,360.855044
31.227159,40,361.891828
22.11473,40,363.037688
29.536426,40,364.172815
29.608323,40,365.269093
26.369319,40,366.385051
25.912476,40,367.527949
28.785819,40,368.648665
27.426249,40,369.711134
24.834349,40,370.821358
29.40665,40,371.997728
20.097366,40,373.103744
28.050699,40,374.182716
23.800025,40,375.280539
28.05903,40,376.35564
32.26191,40,377.472591
26.982178,40,378.596267
28.289845,40,379.732776
27.204924,40,380.87179
28.416244,40,381.962956
26.197805,40,383.073103
30.404557,40,384.143618
28.767272,40,385.221116
32.998365,40,386.298393
29.172451,40,387.411898
26.011967,40,388.507091
32.850611,40,389.696027
32.892452,40,390.829204
23.089567,40,391.95295
24.329718,40,393.124812
24.418445,40,394.173772
32.841927,40,395.340551
25.372651,40,396.486732
35.746872,40,397.624911
28.718476,40,398.724246
28.847424,40,399.818487
28.967948,40,400.857615
27.345082,40,401.924522
23.6133,40,402.981367
30.600152,40,404.032737
21.681858,40,405.108801
30.711877,40,406.187462
26.922712,40,407.269094
30.029418,40,408.363422
28.70973,40,409.487493
35.008121,40,410.634445
28.715709,40,411.762962
24.192061,40,412.897851
32.21349,40,414.038276
31.802934,40,415.148037
28.453217,40,416.238399
31.823686,40,417.343771
28.375311,40,418.436954
31.539187,40,419.533387
28.514439,40,420.605999
27.805531,40,421.711312
24.401438,40,422.828957
26.695781,40,423.951167
21.640804,40,425.04384
30.107088,40,426.22007
31.500201,40,427.320228
27.141221,40,428.439147
28.69217,40,429.55875
29.943182,40,430.674233
24.251219,40,431.769723
24.419266,40,432.861522
28.009508,40,433.972733
25.019144,40,435.053246
27.266295,40,436.095454
28.128428,40,437.141412
25.902627,40,438.299517
32.07454,40,439.416238
25.801798,40,440.539376
31.158257,40,441.638474
26.768185,40,442.768583
29.524004,40,443.879381
28.246756,40,444.926959
30.744013,40,445.986653
21.810974,40,447.056126
19.287681,40,448.156965
17.383876,40,449.235967
27.80989,40,450.327027
32.249099,40,451.387571
32.44192,40,452.496186
35.940394,40,453.667954
24.847564,40,454.769078
30.66759,40,455.882116
32.245273,40,457.072577
33.401553,40,458.273464
31.231404,40,459.42576
27.53092,40,460.492206
27.978412,40,461.594227
24.20806,40,462.660607
30.865506,40,463.762491
