Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,1280,837,28.191848599999997,28.502392,19.253894,34.167401,2.837925212457776,31.89497549086809,-0.050784478340119676
1,2560,276,27.536749800000003,27.0679485,20.104241,33.678516,2.837877035140991,31.828752398490906,-0.05933231183416865
2,3840,370,27.046681,27.3222015,21.830416,32.418875,2.837877035140991,29.165706664323807,-0.05585176104773382
3,5120,444,25.366751800000003,24.581778,20.602138,32.175212,2.837877035140991,27.85580314695835,-0.07208657844512345
4,6400,506,27.274444,27.410586000000002,20.518532,33.202478,2.837877035140991,28.265782102942467,-0.07061136650281696
5,7680,558,27.219159100000002,27.587774500000002,21.198064,33.939029,2.837877035140991,31.00300705432892,-0.06981106179341623
6,8960,604,27.545068800000003,26.890694,23.644908,35.343738,2.837877035140991,29.247769504785538,-0.07454364188697582
7,10240,645,26.3878887,26.800863,18.58551,33.717542,2.837877035140991,27.357326231896877,-0.07651155456278502
8,11520,680,28.880188799999996,29.851138,18.715753,31.995168,2.837877035140991,29.8930447101593,-0.0748331895379124
9,12800,710,25.988559100000003,26.310318000000002,20.956298,32.06075,2.837877035140991,28.312659710645676,-0.08329662025107609
10,14080,736,29.115605699999996,28.977006,20.395349,34.74422,2.837877035140991,33.12161059677601,-0.08261895753275894
