Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1843,30.687413000000003,31.224645,25.579396,37.148359,2.8448421247303486,33.54163219034672,-0.002152065998643593
1,6400,596,27.882026200000002,28.228505499999997,24.510301,31.246425,2.849097663536668,31.398030012845993,-0.014022012146199359
2,9600,791,27.1165174,27.3442235,19.83207,31.797954,2.85461631976068,29.587008699774742,-0.020737136149364233
3,12800,950,29.239839900000003,29.518717000000002,23.643927,33.618491,2.8539788788184524,29.614192612469196,-0.025769098186913197
4,16000,1084,30.1439715,30.1379595,25.279,34.780284,2.8509101709350944,28.961148597300053,-0.03271545686095578
5,19200,1195,27.681597999999997,29.980974500000002,19.717116,31.720597,2.851498500443995,28.051769874989986,-0.03646290426854648
6,22400,1288,28.965076800000002,29.0497665,25.128074,33.062965,2.8510898668318987,28.285518556833267,-0.03621413343341828
7,25600,1369,27.8840615,28.6737635,20.6327,36.393688,2.844964281655848,26.772448115050793,-0.03939926049645237
8,28800,1441,26.800746600000004,27.2144145,21.202916,33.555059,2.8407779252156615,24.41393367946148,-0.03807328777165253
9,32000,1504,30.1365832,29.665373000000002,24.38874,34.220238,2.837982035242021,25.22437135130167,-0.03797782855554033
10,35200,1558,26.1021384,27.15025,19.74687,31.763225,2.837877035140991,23.465690910816193,-0.04105607805854561
11,38400,1607,28.8459651,27.6796225,24.995981,35.923399,2.837877035140991,22.912121072411537,-0.04214031226422321
12,41600,1651,28.093375200000004,28.113533,23.204104,31.657249,2.837877035140991,23.21044784784317,-0.041859274243734035
13,44800,1689,29.643724000000002,29.672716,25.143701,34.529485,2.837877035140991,21.861328653991222,-0.03968461878184826
14,48000,1721,27.7655344,27.4203975,24.922665,31.358301,2.837877035140991,21.960264965891838,-0.04149638347507789
15,51200,1746,27.532349099999998,26.416783,24.653257,34.031234,2.837877035140991,21.439353592693806,-0.04117931480493553
16,54400,1773,27.014667999999993,26.683569499999997,23.02295,31.841933,2.837877035140991,20.397134337574244,-0.041834928986133946
17,57600,1803,27.997048099999994,29.1172975,20.415326,31.235128,2.837877035140991,20.657367922365665,-0.041392804508518566
18,60800,1826,28.4114773,28.821129499999998,23.799132,30.867851,2.837877035140991,21.285710498690605,-0.0453339427665469
19,64000,1850,29.591389100000004,29.8189525,24.768751,32.667371,2.837877035140991,19.09720017760992,-0.04065257892648333
20,67200,1872,27.677672899999997,27.936846000000003,23.511986,32.089694,2.837877035140991,19.89409563690424,-0.03792427653620578
21,70400,1695,30.8443642,30.9609815,24.586736,33.664897,2.837877035140991,20.51183707639575,-0.04134672095580072
22,73600,1717,27.954813,28.276177500000003,24.336379,32.437083,2.837877035140991,18.405039720237255,-0.03584384293060339
23,76800,1737,30.0166546,29.894368,26.196573,34.095156,2.837877035140991,19.107723508030176,-0.040224859268960245
24,80000,1756,29.139397499999994,29.785151,25.051239,33.244519,2.837877035140991,18.504588805139065,-0.03920756128562175
25,83200,1774,28.0258807,27.438829499999997,24.43813,32.951729,2.837877035140991,18.136205282062292,-0.03884163878042557
26,86400,1791,28.751064500000002,29.455363499999997,23.462199,32.268972,2.837877035140991,18.11916233599186,-0.04212963608665632
27,89600,1808,28.304596899999996,27.68228,23.315929,33.244643,2.837877035140991,17.121706504374743,-0.0358645621577125
28,92800,1824,27.825460300000003,27.5497805,23.851869,31.846928,2.837877035140991,17.341137446463108,-0.03488199419780358
29,96000,1839,28.5414509,28.416538,24.87371,31.791206,2.837877035140991,17.957584142684937,-0.03807493098713621
30,99200,1854,26.6394632,27.707368000000002,19.139219,31.12595,2.837877035140991,16.32809779420495,-0.03521238703592644
31,102400,1866,27.6295548,27.391092,20.387916,32.408098,2.837877035140991,18.0138629488647,-0.04031394759454088
32,105600,1880,30.757979400000004,30.4859935,24.978604,34.382474,2.837877035140991,17.710753470659256,-0.03645392462618702
33,108800,1892,28.198303400000004,28.700249,22.172761,34.506625,2.837877035140991,17.369671780616045,-0.03763078556653454
34,112000,1904,29.724348900000003,30.164105,24.158959,32.731993,2.837877035140991,17.620528392493725,-0.0350303313061886
35,115200,1916,28.0376252,28.464692499999998,20.236669,32.529877,2.837877035140991,17.015877299010754,-0.0363098020791881
36,118400,1927,27.866120799999997,28.308643500000002,23.733756,31.068499,2.837877035140991,17.139015179127455,-0.03479898984898
37,121600,1937,28.071563700000002,28.236002,21.262714,32.080117,2.837877035140991,16.951143018901348,-0.036732670688593316
38,124800,1947,29.38911939999999,28.9343045,26.161804,33.338375,2.837877035140991,17.28549798205495,-0.03544887982337741
39,128000,1956,29.204233499999997,28.913356,26.729859,31.283944,2.837877035140991,18.127248283475637,-0.037126794393373075
40,131200,1965,29.6097259,29.4994205,25.512038,34.109228,2.837877035140991,16.792516566812992,-0.0377551056532468
41,134400,1856,28.602976199999993,28.2552735,26.26428,33.072979,2.837877035140991,16.883719231933355,-0.03474337241650005
42,137600,1866,26.871099200000003,27.4454925,23.411041,30.280125,2.837877035140991,17.39660634100437,-0.03017264863234459
43,140800,1876,27.938263499999998,28.538453500000003,24.308986,30.855301,2.837877035140991,17.004556767642498,-0.031675709652745354
44,144000,1887,28.707352499999995,28.6396665,23.736068,32.72402,2.837877035140991,16.5681732930243,-0.029658160920348564
45,147200,1896,27.1791069,27.666005499999997,21.029107,32.503863,2.837877035140991,17.337799292057753,-0.03463227716690653
46,150400,1904,28.500272000000002,30.8355155,18.843549,33.27893,2.837877035140991,17.23057398572564,-0.03417192864981189
47,153600,1912,28.4610521,28.8348035,22.073148,33.117358,2.837877035140991,17.90998351573944,-0.032206477247427756
48,156800,1920,26.8930391,26.653846,22.028642,31.279901,2.837877035140991,16.829309210181236,-0.02851019793456544
49,160000,1927,28.3133675,28.297711,24.215589,32.995103,2.837877035140991,18.05065183714032,-0.02801088109367811
50,163200,1935,29.731804099999998,29.734339,26.610161,33.431874,2.837877035140991,18.456354200839996,-0.02904330713363379
51,166400,1942,26.884594500000002,26.3816555,24.70967,31.391784,2.837877035140991,18.011760897934437,-0.03430916236396797
52,169600,1950,27.5542681,28.6455725,19.66008,31.557883,2.837877035140991,17.66803092882037,-0.029995904686188624
53,172800,1956,28.8552683,29.289124,21.041425,34.256292,2.837877035140991,19.233401279896498,-0.029052929804493033
54,176000,1962,28.71523,28.588856,24.410876,31.37144,2.837877035140991,19.21286330372095,-0.028189158381223933
55,179200,1969,29.210538399999997,29.2897925,24.742256,33.002465,2.837877035140991,19.889524951577187,-0.03222812274907483
56,182400,1976,29.480100399999998,29.3090945,26.682323,34.419672,2.837877035140991,18.2783975712955,-0.030399571247698987
57,185600,1982,29.007953699999995,28.149889,26.402556,33.428328,2.837877035140991,19.166314378380775,-0.029380342422882677
58,188800,1988,27.391234200000003,28.2602885,22.476414,31.594744,2.837877035140991,18.671803940087557,-0.03504553695501045
59,192000,1994,28.310361399999998,27.9354735,23.19255,34.290963,2.837877035140991,18.90503464266658,-0.032695457914385884
60,195200,1998,29.7108764,28.710300500000002,25.856901,34.782369,2.837877035140991,18.748955991119146,-0.03571165986994629
61,198400,1920,29.1844276,29.738258000000002,23.672849,32.111996,2.837877035140991,19.48403264954686,-0.037643596006091684
62,201600,1926,29.772504200000004,30.034753000000002,24.603872,33.31263,2.837877035140991,19.636465460062027,-0.03368793605977771
63,204800,1930,30.279881,29.452405,27.873211,35.662041,2.837877035140991,20.150086004287004,-0.03016412596525697
64,208000,1935,27.879321599999997,28.884509,18.406397,33.161009,2.837877035140991,19.3076159581542,-0.03123214987863321
65,211200,1940,26.8493683,27.500310499999998,21.300808,30.820455,2.837877035140991,20.17734058201313,-0.031472590604835204
66,214400,1944,28.8592009,28.809644499999997,23.803937,36.668046,2.837877035140991,20.074887365102768,-0.03205411351927978
67,217600,1949,29.04871,29.746943,25.003282,32.432488,2.837877035140991,22.525229308754206,-0.030118483268779528
68,220800,1953,29.670991500000003,30.033298000000002,27.071578,31.56982,2.837877035140991,21.17779226973653,-0.02773460168100428
69,224000,1957,29.9611018,29.9708445,27.55633,32.770775,2.837877035140991,20.61332220956683,-0.03317827309911081
70,227200,1962,28.150694499999997,28.5375555,23.630298,32.827085,2.837877035140991,20.72780577838421,-0.03694147264376113
71,230400,1963,29.171784299999995,29.274783,23.661647,33.86105,2.837877035140991,20.751096326857805,-0.030166402457552977
72,233600,1968,29.0820213,30.8086805,20.389206,32.229728,2.837877035140991,19.89631262794137,-0.02716214888664581
73,236800,1971,30.0825466,29.305385,26.23304,36.260315,2.837877035140991,20.551532428711653,-0.0335579000686721
74,240000,1973,27.323485800000004,27.2111935,21.157502,33.403313,2.837877035140991,20.607245683670044,-0.030110164111647464
