Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1538,27.764291000000004,27.6824545,22.901655,32.937722,2.8380101285874844,30.871215276420116,-0.016213775219057425
1,6400,554,26.175577000000004,26.0617035,18.533432,33.979245,2.837877035140991,30.19735047966242,-0.0242163530444941
2,9600,547,28.928971100000002,28.5313265,23.604942,34.985126,2.837877035140991,29.381619065999985,-0.020225172167783967
3,12800,544,29.0248418,29.920376,23.599106,33.949353,2.837877035140991,29.38509029150009,-0.028711667002340846
4,16000,542,28.434882599999998,29.081496,20.555689,33.545062,2.837877035140991,30.132259368896484,-0.03505496476090286
5,19200,541,27.100084000000003,26.817369499999998,19.383889,32.771341,2.837877035140991,31.587992168962955,-0.0440603206736796
6,22400,540,26.886566300000005,26.786284000000002,21.451235,32.223641,2.837877035140991,28.829536229372025,-0.04411607390886729
7,25600,540,27.0868921,28.307455500000003,16.853652,31.458115,2.837877035140991,32.29051539301872,-0.049110835828287236
8,28800,539,26.357202899999997,25.365895,21.870712,33.640786,2.837877035140991,30.476537138223648,-0.05351510921795466
9,32000,540,27.320376900000003,27.28273,19.875746,32.763581,2.837877035140991,30.668477334082127,-0.05439794117614838
