#{"t_start": 1716882182.5445719, "env_id": "Sprites-v0"}
r,l,t
26.669709,40,0.932194
28.358471,40,8.482139
30.908892,40,9.553471
27.279274,40,10.618813
29.387551,40,11.688631
29.20375,40,12.766596
25.470617,40,13.819526
31.929807,40,14.886643
23.808423,40,15.941924
25.419109,40,17.017498
22.737204,40,18.111205
22.754913,40,19.206935
26.50343,40,20.282947
29.207353,40,21.368691
26.716522,40,22.378187
23.054366,40,23.446688
24.856868,40,24.561357
32.117225,40,25.640941
29.086378,40,26.672172
29.023501,40,27.841775
29.741746,40,28.949236
26.911543,40,30.035793
26.389883,40,31.123461
32.235843,40,32.207055
32.343942,40,33.282317
29.710682,40,34.379337
28.394461,40,35.458328
28.696013,40,36.558075
24.609281,40,37.6777
31.772971,40,38.762553
22.910169,40,39.84451
24.69908,40,40.876011
31.500674,40,41.904256
32.021035,40,42.970144
27.943553,40,44.039358
29.441538,40,45.116718
24.805885,40,46.178983
28.981783,40,47.250673
30.424069,40,48.318408
26.815699,40,49.391643
26.144598,40,50.460489
23.28775,40,51.524565
25.953214,40,52.540209
25.024864,40,53.604479
27.854798,40,54.609596
29.302178,40,55.671509
27.093956,40,56.734787
31.796593,40,57.772747
32.782576,40,58.836143
28.323257,40,59.922811
27.739577,40,61.08076
26.954029,40,62.230512
25.51825,40,63.348492
29.591073,40,64.556102
24.925709,40,65.645551
22.17931,40,66.717687
29.335963,40,67.792135
21.741513,40,68.897093
28.052619,40,69.973871
32.585561,40,71.073341
29.353143,40,72.153629
26.651173,40,73.246926
30.055373,40,74.306489
29.846608,40,75.372194
27.179146,40,76.439774
26.193117,40,77.519132
26.817746,40,78.604298
24.609649,40,79.763732
22.709291,40,80.892929
28.676173,40,82.027549
32.028266,40,83.166386
34.790862,40,84.282658
27.777155,40,85.349548
33.045058,40,86.474896
25.3495,40,87.73377
23.130307,40,88.8612
30.937732,40,89.986901
23.920446,40,91.065816
30.941111,40,92.135427
29.763444,40,93.224031
28.902055,40,94.293076
28.84036,40,95.359051
18.636967,40,96.433133
27.018415,40,97.504506
27.883378,40,98.57715
23.106183,40,99.659633
29.208736,40,100.695118
34.082846,40,101.776358
28.768317,40,102.964992
24.233819,40,104.150849
32.684014,40,105.241989
22.00455,40,106.324188
28.219974,40,107.388659
24.542572,40,108.482976
24.888991,40,109.565567
29.32972,40,110.678423
28.495308,40,111.803072
27.342243,40,112.950902
24.769846,40,114.131214
26.108884,40,115.225975
28.84146,40,116.419644
33.682127,40,123.798126
29.009569,40,124.941997
32.044655,40,126.042156
34.048189,40,127.144821
27.548515,40,128.282625
27.642567,40,129.392123
26.042865,40,130.55969
27.863779,40,131.674484
29.89993,40,132.865273
33.718855,40,133.929693
22.433548,40,135.056846
29.624447,40,136.229095
30.091735,40,137.362136
29.575729,40,138.477444
26.127036,40,139.621859
30.586021,40,140.771267
25.361322,40,141.950652
28.388448,40,143.111149
26.806786,40,144.205601
25.519444,40,145.321818
27.455562,40,146.422238
27.955136,40,147.52567
30.282416,40,148.600633
31.198644,40,149.696261
25.89388,40,150.77704
29.953738,40,151.878525
29.016553,40,152.980968
25.787763,40,154.060137
28.29055,40,155.154603
29.450841,40,156.269801
25.707838,40,157.344086
27.703918,40,158.452459
28.184811,40,159.593945
34.654436,40,160.638318
28.108249,40,161.704317
32.927817,40,162.777817
27.617294,40,163.849288
26.696482,40,164.929518
27.603469,40,166.044467
29.903225,40,167.118721
29.834207,40,168.189937
21.631601,40,169.256524
21.662041,40,170.336988
32.127121,40,171.408347
29.670216,40,172.485319
29.198426,40,173.613009
27.710582,40,174.82506
30.611988,40,175.985369
28.186358,40,177.110214
25.090919,40,178.396498
31.514078,40,179.558383
29.304377,40,180.694589
31.091155,40,181.775588
29.625548,40,182.911653
21.854552,40,184.028308
30.450148,40,185.128018
26.926225,40,186.200405
28.533259,40,187.326918
29.055883,40,188.482067
30.747305,40,189.589211
26.758067,40,190.757829
31.403732,40,191.909828
28.910913,40,193.000787
19.859772,40,194.099643
27.115008,40,195.222759
31.382115,40,196.337152
30.022965,40,197.442938
26.222962,40,198.62737
28.840264,40,199.803017
29.545007,40,200.883519
29.842318,40,201.900308
26.035918,40,202.97883
29.091941,40,204.044366
25.720313,40,205.138264
31.545937,40,206.226776
31.429535,40,207.348237
28.373837,40,208.465425
27.865231,40,209.567103
30.502241,40,210.730186
29.956258,40,211.858532
29.325486,40,213.029682
31.649879,40,214.235715
26.350087,40,215.348551
26.642554,40,216.463504
32.254483,40,217.597989
30.830456,40,218.656804
25.737445,40,219.776631
31.898822,40,220.852
28.474405,40,221.931662
30.630535,40,223.035402
29.726593,40,224.142462
26.667545,40,225.218175
28.084161,40,226.265466
27.087117,40,227.309034
30.711546,40,228.378467
26.860136,40,229.454733
29.897604,40,230.525985
26.929947,40,231.59089
14.247896,40,232.660235
28.598963,40,233.724002
24.942874,40,241.210182
34.96283,40,242.284794
30.844587,40,243.34925
24.068976,40,244.391797
29.747603,40,245.466565
28.697569,40,246.521322
23.371323,40,247.585654
27.272797,40,248.654472
24.095747,40,249.776604
26.79774,40,250.901079
27.660979,40,252.031559
23.094945,40,253.198721
24.611055,40,254.445405
28.445962,40,255.557421
29.812399,40,256.631463
29.269146,40,257.743288
24.897606,40,258.868484
29.657377,40,259.971903
23.364944,40,260.996836
25.986572,40,262.098042
29.475053,40,263.177047
31.531946,40,264.252063
31.222915,40,265.319537
28.864316,40,266.41337
30.929133,40,267.517095
28.260183,40,268.598312
32.53814,40,269.732744
28.279028,40,270.817369
30.065386,40,271.894865
29.932141,40,272.937296
29.231119,40,274.011112
27.158997,40,275.081444
29.622032,40,276.179921
31.666228,40,277.283746
29.322547,40,278.380462
27.115521,40,279.570024
26.444609,40,280.890691
24.582222,40,282.115544
20.988909,40,283.353547
27.952044,40,284.456066
25.548837,40,285.592875
28.464919,40,286.742012
31.653515,40,287.905478
27.808379,40,289.041427
23.446376,40,290.144932
28.947546,40,291.213726
34.350825,40,292.285358
25.761463,40,293.408571
25.896645,40,294.471245
28.73851,40,295.536814
19.59849,40,296.597112
33.924888,40,297.609822
32.468268,40,298.704798
25.002169,40,299.823677
28.660308,40,300.86814
25.472746,40,301.982074
30.367202,40,303.133287
29.327103,40,304.318777
32.494658,40,305.429418
32.645803,40,306.529287
25.176363,40,307.598345
29.662703,40,308.711829
22.162264,40,309.858924
27.148957,40,310.924934
28.750243,40,312.04076
28.248777,40,313.142899
32.663832,40,314.225898
28.652901,40,315.29134
29.214162,40,316.370196
28.946566,40,317.488514
31.072453,40,318.617283
28.988431,40,319.756478
25.822938,40,320.885889
27.841175,40,322.036204
29.740681,40,323.090882
25.250122,40,324.212055
35.691815,40,325.293382
32.233026,40,326.455257
32.150518,40,327.629481
26.895982,40,328.874009
21.643474,40,330.040676
16.825665,40,331.168045
21.283182,40,332.338287
28.587074,40,333.477928
26.147639,40,334.581092
28.392714,40,335.670503
29.772751,40,336.753506
32.10235,40,337.845872
25.944993,40,338.940396
23.211623,40,340.067741
27.969007,40,341.198052
29.738801,40,342.259182
29.519936,40,343.366202
26.806933,40,344.465004
19.403404,40,345.578249
26.046872,40,346.717262
25.296707,40,347.833808
19.764727,40,348.937043
30.457504,40,350.051678
27.134816,40,351.179206
30.327312,40,358.72473
22.6285,40,359.828617
21.197372,40,360.869649
23.117277,40,361.90663
29.961296,40,363.0525
29.205988,40,364.187638
23.840159,40,365.283896
32.378787,40,366.399804
29.981079,40,367.542873
20.458039,40,368.663513
29.388405,40,369.725323
22.057173,40,370.835979
33.358208,40,372.012712
19.319953,40,373.119093
27.64102,40,374.197086
24.763979,40,375.29589
30.635722,40,376.369982
31.68543,40,377.486682
18.913203,40,378.610518
33.480849,40,379.746925
27.034705,40,380.886694
21.455151,40,381.977156
18.829255,40,383.087489
30.209872,40,384.158352
28.882314,40,385.236022
33.125344,40,386.313403
29.148569,40,387.426159
32.63347,40,388.521826
28.392996,40,389.710861
28.883198,40,390.8445
29.129564,40,391.967539
29.029019,40,393.139352
28.529661,40,394.188482
28.11574,40,395.355308
26.171928,40,396.501958
