Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1569,29.194678599999996,29.319125,24.981537,32.32428,2.840212892740965,31.601372979581356,-0.043698433190456853
1,6400,565,28.3751594,28.0792985,26.073759,34.18538,2.837877035140991,31.038900539278984,-0.044371985939505976
2,9600,748,27.3495402,27.378991499999998,22.844242,32.205077,2.837877035140991,30.816820479929447,-0.04577582542583514
3,12800,898,27.9661043,28.516786000000003,21.809972,35.304352,2.837877035140991,30.116261713206768,-0.0485773311563662
4,16000,1017,29.068912500000003,29.5756825,24.405396,32.735739,2.837877035140991,31.947689324617386,-0.050450269363636835
5,19200,1114,27.935316899999997,27.9527805,21.961542,30.638994,2.837877035140991,30.9201091080904,-0.0524981097971704
6,22400,1199,27.758169400000003,28.226746,21.967356,31.388872,2.837877035140991,30.10539197176695,-0.05673727357498137
7,25600,1270,28.468307699999997,28.6472925,24.067986,31.14714,2.837877035140991,30.645590610802174,-0.05847957682703964
8,28800,1329,27.013104100000003,26.993696,18.191761,33.007155,2.837877035140991,30.299247533082962,-0.05850127713210895
9,32000,1376,29.266528299999997,29.351377,22.447925,32.899082,2.837877035140991,30.601379245519638,-0.06178445561900503
10,35200,1422,28.834535700000004,29.860977499999997,22.330622,32.815211,2.837877035140991,31.585134908556938,-0.0627250258503409
11,38400,1463,28.6167627,29.0344865,23.947721,33.699488,2.837877035140991,31.753953866660595,-0.06799902689255077
12,41600,1499,29.5670071,29.633522,24.568242,35.384336,2.837877035140991,31.60916481912136,-0.06667084609689056
13,44800,1531,28.0631196,28.232701499999997,24.333368,31.496132,2.837877035140991,31.752694845199585,-0.06782515287397928
14,48000,1564,27.090072499999998,26.830121499999997,22.391632,29.93405,2.837877035140991,29.395967707037926,-0.07091130327535211
15,51200,1592,26.538021500000003,26.622276499999998,20.002359,31.407687,2.837877035140991,29.763097904622555,-0.07243230763924657
16,54400,1616,28.123172,28.0873255,24.846036,30.864695,2.837877035140991,29.667699545621872,-0.07331613359951916
17,57600,1640,29.772466199999997,29.928919,25.878439,33.089926,2.837877035140991,30.9704842120409,-0.07611429790931723
18,60800,1660,27.972105199999998,28.0336195,21.63531,32.929654,2.837877035140991,30.949614085257053,-0.07571275951704592
19,64000,1679,27.797704900000003,29.178227999999997,22.535023,33.013757,2.837877035140991,30.504703886806965,-0.07341533726230409
20,67200,1699,27.2154067,27.376103999999998,19.848915,32.222527,2.837877035140991,29.599933110177517,-0.07810519341816935
21,70400,1553,28.273475399999995,29.0957455,20.59243,31.334134,2.837877035140991,29.520095452666283,-0.08082483704902188
22,73600,1572,26.648366600000003,26.9556285,23.376437,28.535569,2.837877035140991,30.495814613997936,-0.07707942020937253
23,76800,1590,28.3839358,28.5063755,25.135725,31.209832,2.837877035140991,30.699948988854885,-0.07925173998739865
24,80000,1607,29.4606638,29.2306485,23.815762,34.328105,2.837877035140991,30.126142919063568,-0.07654277099663886
25,83200,1623,27.2207039,28.5091685,21.279662,31.798568,2.837877035140991,29.86687235534191,-0.08036046602441616
26,86400,1639,29.3470772,29.500463,23.444484,33.178903,2.837877035140991,30.90720134228468,-0.07667407087103584
27,89600,1652,28.2268572,27.719624500000002,20.827639,35.062204,2.837877035140991,30.980254538357258,-0.08079575642159398
28,92800,1665,28.7026592,30.2573705,18.994871,32.289622,2.837877035140991,30.638939820230007,-0.0859362568060078
29,96000,1676,29.5310184,29.077962,25.485967,35.56184,2.837877035140991,32.456375159323215,-0.07986824290219374
30,99200,1687,29.4776927,29.4385465,25.905964,32.1046,2.837877035140991,31.91024111956358,-0.08225769100045
31,102400,1699,28.503719,28.767851,24.87833,32.327931,2.837877035140991,32.12664985656738,-0.08078181447581301
32,105600,1709,27.6243876,27.764923,21.499784,33.717618,2.837877035140991,31.41129330545664,-0.0844812610545631
33,108800,1720,26.4507336,26.9772,20.293268,30.350921,2.837877035140991,29.768495090305805,-0.08572149369280169
34,112000,1730,27.747959700000003,27.401014,22.492959,34.021543,2.837877035140991,32.29355598241091,-0.08446766554880014
35,115200,1740,27.7675655,28.374408,24.025473,30.659672,2.837877035140991,31.98442043364048,-0.08146135372993513
36,118400,1748,28.277312000000002,27.992163499999997,25.969345,30.950712,2.837877035140991,30.947781592607498,-0.08212095273302111
37,121600,1753,26.338762099999997,26.0436035,23.897675,31.679252,2.837877035140991,29.13736429810524,-0.08097430449454635
38,124800,1759,29.139899800000002,29.0172785,24.677079,33.482678,2.837877035140991,30.53539553284645,-0.07971528482943313
39,128000,1766,28.271281,27.458478999999997,20.345064,34.31745,2.837877035140991,29.83362591266632,-0.08648370502123726
40,131200,1772,27.402933400000002,28.087829499999998,21.572575,33.179711,2.837877035140991,30.424471333622932,-0.0825582315644624
41,134400,1683,28.7120295,29.4316215,19.965851,36.540574,2.837877035140991,30.23199900239706,-0.08505567890233579
42,137600,1689,25.9073257,26.3855395,23.733792,28.962257,2.837877035140991,30.237497940659523,-0.08176617060053104
43,140800,1697,28.559429,28.0956775,24.466345,37.466585,2.837877035140991,29.927133925259113,-0.08122437927249848
44,144000,1703,27.4984385,27.071393999999998,24.891038,31.500434,2.837877035140991,30.010840885341167,-0.08385306498553291
