#{"t_start": 1716882182.49388, "env_id": "Sprites-v0"}
r,l,t
30.322486,40,0.984179
29.641909,40,8.534111
24.424925,40,9.605494
29.319163,40,10.670722
34.440591,40,11.740747
29.064518,40,12.819056
24.0238,40,13.872123
24.11325,40,14.938685
27.689299,40,15.99412
29.820089,40,17.069048
33.306083,40,18.163344
30.117033,40,19.25914
23.661178,40,20.335129
27.15294,40,21.420881
29.170663,40,22.430613
30.126859,40,23.498868
33.257767,40,24.613541
27.298042,40,25.69329
27.415822,40,26.724291
28.49897,40,27.893883
27.727094,40,29.001393
26.600085,40,30.088563
28.204691,40,31.176016
25.370764,40,32.259121
29.125685,40,33.334457
30.042739,40,34.431309
25.146066,40,35.510554
29.328431,40,36.610572
29.89025,40,37.730282
19.971885,40,38.814192
25.414525,40,39.897637
29.687703,40,40.928082
22.629669,40,41.956927
24.27805,40,43.02232
24.756192,40,44.092371
23.898701,40,45.168969
28.194831,40,46.230792
24.239053,40,47.302841
30.75693,40,48.370604
31.86213,40,49.443518
26.706924,40,50.512414
23.814043,40,51.577104
29.949307,40,52.59217
30.421934,40,53.656293
30.085958,40,54.661644
29.737772,40,55.723706
31.116947,40,56.786989
26.844253,40,57.825435
29.423681,40,58.888759
28.061143,40,59.975157
34.708979,40,61.13317
31.210845,40,62.282661
32.180178,40,63.400339
24.92572,40,64.608014
29.914308,40,65.697543
26.080991,40,66.770387
29.001971,40,67.844427
28.486115,40,68.949667
31.765167,40,70.025326
29.076396,40,71.12549
25.758547,40,72.205874
27.297687,40,73.298424
26.492926,40,74.358659
23.210283,40,75.423972
30.794864,40,76.49201
26.566767,40,77.571048
29.977143,40,78.656629
31.688276,40,79.815778
32.81777,40,80.94508
28.011803,40,82.079628
30.151976,40,83.218018
28.595958,40,84.335129
24.182893,40,85.401907
29.999731,40,86.526506
27.541944,40,87.785802
23.269965,40,88.913349
24.311696,40,90.039009
22.90151,40,91.118596
22.834234,40,92.18739
19.142041,40,93.275464
33.07114,40,94.345743
27.069932,40,95.411067
28.362461,40,96.485419
30.757291,40,97.556521
27.084195,40,98.629309
28.443435,40,99.711427
29.96806,40,100.74704
28.065994,40,101.828465
30.02791,40,103.017174
32.4223,40,104.202871
29.380093,40,105.294194
31.392451,40,106.375876
26.317599,40,107.440852
26.230274,40,108.535451
28.442138,40,109.618262
28.980104,40,110.730577
22.636576,40,111.854707
29.314834,40,113.002577
29.317398,40,114.182695
27.511227,40,115.278142
22.999977,40,116.471779
31.643049,40,123.850202
32.490261,40,124.994116
26.237672,40,126.094309
16.418144,40,127.197408
25.414634,40,128.33484
28.243652,40,129.444489
33.914565,40,130.611851
27.200512,40,131.726178
22.67887,40,132.917281
30.279798,40,133.981179
27.173611,40,135.108939
26.255451,40,136.280847
24.077649,40,137.414254
27.472802,40,138.529846
24.988315,40,139.674084
27.505664,40,140.823977
24.75329,40,142.002246
25.974153,40,143.163278
25.987762,40,144.257877
33.099524,40,145.374377
30.347142,40,146.474705
29.332641,40,147.577
27.238038,40,148.652839
22.101629,40,149.748241
31.396157,40,150.829592
33.737477,40,151.930655
30.336331,40,153.032772
30.142064,40,154.112041
32.275434,40,155.207391
25.547407,40,156.321895
32.381199,40,157.396373
33.150792,40,158.504567
