Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1194,27.676523800000002,27.642656000000002,19.71323,33.182466,2.843600553460419,31.580790996551514,-0.01705750616019941
1,6400,343,27.900032200000005,28.312032000000002,23.05402,32.41519,2.843570659868419,31.25223059952259,-0.026622916636085847
2,9600,381,28.823070100000002,28.164689000000003,24.467335,32.712672,2.842550914734602,30.033783845603466,-0.02241166246233206
3,12800,403,28.9501712,29.620752500000002,20.579272,32.487345,2.839196757413447,29.66585023701191,-0.03356883494450358
4,16000,417,27.9763509,27.667243,24.186263,31.833316,2.837877035140991,29.055366717278957,-0.03765288511741005
5,19200,427,28.497231,28.6357395,22.231109,32.271775,2.837877035140991,31.032233871519566,-0.04116954281096241
6,22400,435,30.7873917,30.686389,22.959741,36.756744,2.837877035140991,31.66698471456766,-0.04546335681607161
7,25600,441,26.712853799999998,26.453422500000002,22.174594,32.01212,2.837877035140991,29.090300641953945,-0.047840629017571246
8,28800,446,26.0982457,27.3724675,18.644305,30.668795,2.837877035140991,28.77182348817587,-0.04707276005865424
9,32000,450,25.8802573,25.925076500000003,21.872409,31.306384,2.837877035140991,29.35081085562706,-0.052457080912517995
10,35200,453,29.588428799999996,30.8204155,23.667841,31.973098,2.837877035140991,28.838259428739548,-0.05475001170879068
11,38400,455,28.4495171,28.932054,23.475694,31.159719,2.837877035140991,29.601044468581676,-0.05517489622565108
12,41600,457,27.9303207,28.829361,23.203979,32.330848,2.837877035140991,29.542508766055107,-0.057905306484826724
