Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
833,2668800,1944,26.520981,26.4723625,18.815267,30.866415,2.837877035140991,12.602776236832142,-0.055318409061783314
834,2672000,1944,24.735936000000002,24.795631999999998,19.475535,29.013431,2.837877035140991,13.601800136268139,-0.05243957266168309
835,2675200,1944,26.739872400000003,24.78177,21.655146,35.860162,2.837877035140991,12.775723619386554,-0.052758099172251605
836,2678400,1945,26.789438299999993,27.639495,19.826226,34.063075,2.837877035140991,13.328994186595082,-0.05381491938305771
837,2681600,1945,27.057443999999997,28.4445595,20.692316,30.65961,2.837877035140991,13.85518216341734,-0.05341107130925593
838,2684800,1946,25.318556700000002,24.561718,18.107607,31.334905,2.837877035140991,12.513904901221395,-0.05723136268500184
839,2688000,1946,25.704922,25.6152375,21.301734,31.36297,2.837877035140991,13.256824046373367,-0.05622185918991818
840,2691200,1946,26.890121699999998,26.503923999999998,22.538692,33.09204,2.837877035140991,14.939342673867941,-0.053800829649048865
841,2694400,1941,24.0943404,24.5339315,14.569573,29.546774,2.837877035140991,11.057686699554324,-0.055964749937260194
842,2697600,1941,25.8136148,26.289352,19.592403,28.702123,2.837877035140991,13.433604892343283,-0.05489485626696933
843,2700800,1941,26.486908900000003,26.639439000000003,21.878552,31.694898,2.837877035140991,12.593884505331516,-0.05473836692851819
844,2704000,1942,27.450882200000002,26.2304965,22.013053,34.37244,2.837877035140991,13.505752634257078,-0.05477172616019743
845,2707200,1942,27.8504819,26.6901665,23.127399,34.987813,2.837877035140991,14.085283337160945,-0.05546457135312721
846,2710400,1943,28.004965499999997,29.027540000000002,22.038021,33.751276,2.837877035140991,14.007535811513662,-0.055704209429677576
847,2713600,1943,27.779965599999997,28.2328465,19.984951,32.664885,2.837877035140991,13.719071045517921,-0.05511911462645003
848,2716800,1944,29.058920600000004,28.4979205,26.496373,34.160957,2.837877035140991,14.134320789948106,-0.059795035996558
849,2720000,1944,27.2740363,27.3209905,20.937959,32.297517,2.837877035140991,14.222754508256912,-0.059486099629566525
850,2723200,1944,25.9758115,25.945418,21.702881,32.53536,2.837877035140991,13.274105992168188,-0.05640517127858402
851,2726400,1945,26.452480100000002,26.8614925,22.948257,30.857837,2.837877035140991,14.381212539970875,-0.05721356105198083
852,2729600,1945,27.9920592,28.3079255,24.021143,34.458634,2.837877035140991,14.876862309873104,-0.055162281605660723
853,2732800,1946,28.288294200000003,28.6210935,23.433722,31.493947,2.837877035140991,13.289695041254163,-0.058340366910613284
854,2736000,1946,25.745852399999997,27.201931000000002,15.362557,29.321605,2.837877035140991,12.850513070821762,-0.05214048245647973
855,2739200,1946,24.3285124,24.279367999999998,18.770024,28.70792,2.837877035140991,14.421540088951588,-0.05776029831614338
856,2742400,1947,27.299552,27.2499635,18.559944,33.72948,2.837877035140991,16.508051559329033,-0.05428858420987126
857,2745600,1947,28.234100899999998,29.6702655,20.573621,32.991923,2.837877035140991,15.161907278001308,-0.04958579598314827
858,2748800,1947,24.6322696,23.526861500000003,20.60212,30.904032,2.837877035140991,14.083413910120726,-0.05508134607180182
859,2752000,1948,25.8297884,25.5970885,20.878034,30.810275,2.837877035140991,13.526890890672803,-0.054015087037100784
860,2755200,1948,26.8468725,27.162084999999998,22.234331,33.66072,2.837877035140991,13.423636395484209,-0.0566312255093635
861,2758400,1942,25.732742100000003,25.3994925,21.363494,30.563886,2.837877035140991,13.121499000117183,-0.05331017486014389
862,2761600,1943,25.233837799999996,26.752800999999998,17.204964,32.514015,2.837877035140991,12.389160558581352,-0.058242713095296494
863,2764800,1943,27.5019695,28.140222,21.70248,33.355207,2.837877035140991,13.053361151367426,-0.05566891286821374
864,2768000,1943,27.827000400000003,27.1991685,16.946112,34.05659,2.837877035140991,12.508091811090708,-0.05012682355925335
865,2771200,1944,29.192717200000004,30.2576865,23.955379,33.448611,2.837877035140991,13.016843803226948,-0.05855116640043434
866,2774400,1944,22.6385308,23.019498,16.110411,30.522684,2.837877035140991,11.853595791384578,-0.05185457674724603
867,2777600,1945,27.223339799999998,26.6044685,22.219247,34.369259,2.837877035140991,13.19666013121605,-0.05646455804253492
868,2780800,1945,25.832521200000002,26.3056905,21.703865,29.818645,2.837877035140991,12.709993682801723,-0.05461854392069654
869,2784000,1945,27.289284,27.287977,23.898721,33.343014,2.837877035140991,12.020428285002708,-0.05725952165039416
870,2787200,1946,26.768576200000002,25.9777395,20.746763,32.685977,2.837877035140991,12.788156174123287,-0.057125319038107136
871,2790400,1946,26.561350899999997,24.7386025,21.757739,34.738952,2.837877035140991,13.019659761339426,-0.06039889192379633
872,2793600,1946,28.379952100000004,29.5431205,22.907048,34.095021,2.837877035140991,13.826944552361965,-0.05493761906586769
873,2796800,1946,28.1346124,28.429726000000002,22.851675,34.135832,2.837877035140991,12.816911417990923,-0.05365020826411637
