#{"t_start": 1716882182.2201598, "env_id": "Sprites-v0"}
r,l,t
26.00421,40,1.256888
23.246349,40,8.807088
31.227864,40,9.877977
29.789618,40,10.943753
32.591403,40,12.013669
24.495169,40,13.091538
32.968267,40,14.144568
26.367514,40,15.211128
26.433411,40,16.266928
24.54825,40,17.341999
26.420887,40,18.435842
21.772267,40,19.531976
29.255145,40,20.608034
32.136164,40,21.693649
28.298535,40,22.702657
28.128182,40,23.771737
29.079316,40,24.886534
29.58975,40,25.9645
30.5848,40,26.997185
30.795382,40,28.166204
24.409633,40,29.274216
25.946463,40,30.360806
29.30069,40,31.448417
25.721205,40,32.531521
32.856142,40,33.606802
30.73537,40,34.704302
26.826056,40,35.78342
26.499149,40,36.883037
28.331309,40,38.00217
30.410456,40,39.087625
31.387875,40,40.170026
33.807891,40,41.201056
20.197729,40,42.229262
28.30072,40,43.295314
25.535097,40,44.364469
26.910946,40,45.441655
26.808287,40,46.503316
26.83832,40,47.575731
27.352932,40,48.642898
25.460563,40,49.716561
29.350957,40,50.784954
26.313751,40,51.848969
28.65325,40,52.865161
27.930203,40,53.928904
30.205527,40,54.934142
31.475034,40,55.996498
25.354419,40,57.060699
23.524816,40,58.097787
28.216472,40,59.161154
31.05063,40,60.247877
29.71157,40,61.405803
29.009082,40,62.555613
34.365378,40,63.673404
22.099429,40,64.881098
28.160859,40,65.97049
25.359202,40,67.043342
30.41184,40,68.117249
27.398987,40,69.222289
29.34729,40,70.298833
27.678319,40,71.398443
27.289024,40,72.478175
29.163372,40,73.571333
27.066085,40,74.630971
32.265508,40,75.696654
32.65712,40,76.764277
24.443307,40,77.843606
27.196191,40,78.928939
21.698708,40,80.08824
29.80757,40,81.217443
31.833761,40,82.35255
24.29499,40,83.490922
30.0332,40,84.608067
28.421096,40,85.674481
26.24496,40,86.799283
28.563938,40,88.058604
30.223313,40,89.186221
26.900074,40,90.311459
27.012156,40,91.390801
22.393712,40,92.459897
26.583202,40,93.548487
27.369315,40,94.617531
27.803043,40,95.683939
28.404518,40,96.757868
26.257936,40,97.828956
31.304288,40,98.90221
32.435307,40,99.984038
24.691095,40,101.019588
23.911151,40,102.101348
29.01531,40,103.2895
27.972444,40,104.475302
21.162927,40,105.566493
29.275879,40,106.64908
26.674373,40,107.713138
27.750713,40,108.807467
25.814203,40,109.890548
32.561306,40,111.003385
24.717391,40,112.127633
25.981932,40,113.275365
22.296491,40,114.455637
23.716359,40,115.550949
26.383184,40,116.744681
29.834742,40,124.123113
29.544226,40,125.266931
27.031326,40,126.366718
26.469576,40,127.470347
26.864352,40,128.607108
30.995181,40,129.716997
24.527203,40,130.884761
32.976138,40,131.998863
27.499323,40,133.190223
26.425199,40,134.25415
27.276584,40,135.381914
24.157737,40,136.553586
27.62286,40,137.686619
35.206324,40,138.802446
24.089761,40,139.94632
35.866939,40,141.096318
30.693362,40,142.275102
27.0746,40,143.435926
26.31658,40,144.530581
30.625503,40,145.647352
30.715955,40,146.747012
28.560183,40,147.849586
28.346139,40,148.92572
27.286533,40,150.020734
34.346938,40,151.102099
26.249162,40,152.203032
25.228044,40,153.305923
32.632244,40,154.385078
32.19309,40,155.480299
28.191186,40,156.594793
30.054339,40,157.669087
32.889195,40,158.777475
23.563665,40,159.918506
35.298465,40,160.963109
27.991181,40,162.029327
29.269062,40,163.102697
26.855438,40,164.174286
32.992067,40,165.254009
26.62767,40,166.368993
29.318575,40,167.44366
33.616581,40,168.515039
30.059892,40,169.580843
23.554144,40,170.662094
28.15936,40,171.732323
30.967394,40,172.810062
26.588459,40,173.93799
27.319584,40,175.150024
25.84544,40,176.309878
28.930361,40,177.434989
28.045993,40,178.721518
26.169147,40,179.882816
25.840412,40,181.019055
28.487575,40,182.10074
27.229866,40,183.236713
32.165155,40,184.353339
24.445637,40,185.453029
29.557152,40,186.525353
23.564142,40,187.651457
25.394269,40,188.806609
29.697873,40,189.91377
35.802322,40,191.082913
31.865335,40,192.234844
28.281387,40,193.325248
30.649625,40,194.424665
28.59456,40,195.54773
25.510323,40,196.662092
33.61252,40,197.767966
26.586624,40,198.951891
26.265877,40,200.128131
29.919042,40,201.208447
27.867895,40,202.224854
29.896443,40,203.303864
30.364424,40,204.369273
26.822146,40,205.462735
26.15017,40,206.551193
28.697213,40,207.673323
30.928743,40,208.79047
27.351771,40,209.892058
30.568075,40,211.055282
26.999242,40,212.183468
30.725238,40,213.35421
22.988542,40,214.560679
27.596573,40,215.673603
25.349519,40,216.788566
34.040315,40,217.923047
27.294178,40,218.98146
26.290945,40,220.10219
31.478429,40,221.177447
29.700569,40,222.256698
28.028495,40,223.360389
32.799654,40,224.467567
25.670998,40,225.542652
28.660958,40,226.590489
25.917936,40,227.633285
30.867764,40,228.702929
24.84143,40,229.779703
28.909145,40,230.850472
31.097701,40,231.915891
25.496859,40,232.985201
27.749893,40,234.049138
23.379295,40,241.535197
25.451684,40,242.609779
25.095467,40,243.673332
29.596062,40,244.716753
30.44367,40,245.791517
31.736729,40,246.84636
26.525021,40,247.910619
34.052603,40,248.979441
28.535879,40,250.101568
28.995515,40,251.226113
26.988993,40,252.356028
26.334263,40,253.523759
27.748411,40,254.770421
28.388938,40,255.88193
27.091472,40,256.956856
25.779803,40,258.068312
29.370952,40,259.19367
