Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1836,28.559165900000004,28.1539,25.146131,34.506766,2.8417756259441376,29.135121755301952,-0.04053265569109499
1,6400,591,28.2342693,29.7266885,22.028118,32.738234,2.8383029513061047,29.28276713192463,-0.04131213737568373
2,9600,791,27.4213634,26.6348845,22.740022,33.786121,2.837877035140991,30.047344386577606,-0.04070810002917824
3,12800,951,28.363361200000003,29.0453705,22.674141,33.757573,2.837877035140991,31.234883554279804,-0.036876975295797365
4,16000,1083,29.8777536,29.431895,26.245475,33.871637,2.837877035140991,29.902284868061543,-0.036101868148648464
5,19200,1193,28.005145499999998,28.305528000000002,21.809976,31.606689,2.837877035140991,29.52055114507675,-0.040263810010173984
6,22400,1288,29.4279856,29.0459945,26.431526,33.17034,2.837877035140991,30.988882318139076,-0.04120567022914656
7,25600,1368,27.7375611,28.3126055,24.531746,30.497397,2.837877035140991,30.466491296887398,-0.03718749426229806
8,28800,1438,25.596710899999998,26.635492499999998,19.196671,33.56584,2.837877035140991,29.748054809868336,-0.03957079786596296
9,32000,1495,26.300875400000002,27.164134,17.29036,35.40952,2.837877035140991,28.912094227969646,-0.04080320845523033
10,35200,1551,29.0229849,28.1761675,24.69319,33.729371,2.837877035140991,30.083399638533592,-0.040238823543873536
11,38400,1602,28.3188066,29.077191,18.951622,33.168349,2.837877035140991,29.531818136572838,-0.04204779902840983
12,41600,1645,28.3376827,28.760036999999997,21.322649,34.582814,2.837877035140991,30.601314827799797,-0.03648225983963016
13,44800,1681,26.824221799999997,26.989373999999998,23.387683,30.439611,2.837877035140991,29.16422340273857,-0.03868772605716231
14,48000,1712,27.649645899999996,29.2852845,17.279695,32.089285,2.837877035140991,30.432166680693626,-0.03662704928910898
15,51200,1744,26.570541900000002,26.363623500000003,20.889965,33.44716,2.837877035140991,28.947097443044186,-0.04073503775248355
16,54400,1773,27.192199,26.684434500000002,22.075134,31.696982,2.837877035140991,30.909012734889984,-0.04059561160102021
17,57600,1799,27.3103056,27.5932655,22.200361,31.377123,2.837877035140991,28.29861941933632,-0.040795980613424376
18,60800,1824,28.8020577,30.296588,22.517373,33.436268,2.837877035140991,29.696011424064636,-0.040353886153297935
19,64000,1845,26.9651201,27.541011,23.690831,28.602666,2.837877035140991,29.40349867194891,-0.03795159887715727
20,67200,1865,29.7424296,30.612733,24.885424,31.54806,2.837877035140991,31.457177869975567,-0.03925994898662566
