Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,950,25.0963894,23.1732395,17.537639,35.704202,2.837901866994798,1.5635597710497677,-0.0032414602524113434
1,6400,606,27.1115277,27.558797,19.92848,31.306186,2.837877035140991,0.4773013109806925,-0.002855929021279735
2,9600,739,27.523425300000003,27.8046945,23.95516,30.102764,2.837877035140991,0.4505685674957931,-0.0034029874270800065
3,12800,811,27.9280606,28.459868,21.79017,31.746831,2.837877035140991,0.38110534625593573,-0.00419738543882886
4,16000,867,27.399257499999997,27.068557,24.044677,31.324053,2.837877035140991,0.35240088880527765,-0.005513005322882236
5,19200,894,29.456888099999997,28.941161,26.298824,33.596712,2.837877035140991,0.352961320662871,-0.004521170599502966
6,22400,908,27.8286991,27.736724,23.114212,33.48178,2.837877035140991,0.33490811102092266,-0.0038730380686047283
7,25600,912,29.868640300000003,29.3589175,26.490794,36.207501,2.837877035140991,0.32489535392960533,-0.002280066819480453
8,28800,918,29.923990099999997,30.332874500000003,26.915931,32.672963,2.837877035140991,0.3345273786690086,-0.007865856140966798
9,32000,933,30.531633,29.592636,26.023034,34.807128,2.837877035140991,0.3453151709982194,-0.00357415944654349
10,35200,948,30.2661502,31.012670999999997,25.426246,34.143628,2.837877035140991,0.349419757083524,-0.004038897070472558
11,38400,962,29.658829700000002,29.6210075,25.251187,33.243626,2.837877035140991,0.3568043970153667,-0.005767018133838064
12,41600,972,30.409837900000003,30.5828705,24.174663,35.002134,2.837877035140991,0.3736088966252282,-0.004782566876201599
13,44800,981,28.410634299999998,28.0609495,24.683273,33.248913,2.837877035140991,0.38178447913378477,-0.005111504034402969
14,48000,1003,30.178666,30.4183145,23.930581,34.614956,2.837877035140991,0.40561989240814,-0.0045913536882835615
15,51200,1013,29.918059700000004,30.558536500000002,24.943192,33.183064,2.837877035140991,0.423882738687098,-0.005596636017344281
16,54400,995,30.370419100000003,30.819435,26.266438,33.76253,2.837877035140991,0.42041062645148486,-0.005773359386239463
17,57600,999,29.536316699999997,31.147146499999998,20.049155,32.295995,2.837877035140991,0.4141485102009028,-0.006622924458440593
18,60800,1001,29.317370100000005,30.5568065,20.811012,34.208427,2.837877035140991,0.4124057259177789,-0.005552523725782521
19,64000,1001,30.990232099999997,30.463104,26.693522,35.231589,2.837877035140991,0.4108608913375065,-0.005498432173581591
20,67200,1002,31.2169962,30.8983355,27.935056,36.257341,2.837877035140991,0.44488532410468906,-0.0033818006377259735
21,70400,949,29.9429613,30.253401,25.842362,32.900902,2.837877035140991,0.4467918974114582,-0.0070272548463208295
22,73600,961,30.504479399999997,30.1611155,25.333083,35.699164,2.837877035140991,0.45105812151450664,-0.005370568397779607
23,76800,972,30.449332,30.3366815,27.185046,34.69746,2.837877035140991,0.4267923117149621,-0.005136709905684711
24,80000,981,31.797163599999998,31.9920115,28.135245,35.310394,2.837877035140991,0.4138679637107998,-0.005431938290712424
25,83200,984,31.354900800000003,31.317128500000003,26.518176,33.537532,2.837877035140991,0.4311228032456711,-0.006010857381578916
26,86400,987,31.529836199999995,32.110417999999996,23.425084,36.142918,2.837877035140991,0.4539189219940454,-0.006749732604930614
27,89600,993,31.9642205,32.224697,27.289033,35.676339,2.837877035140991,0.4378396291285753,-0.0028450120096294995
28,92800,999,31.820436300000004,32.276783,28.564969,34.997137,2.837877035140991,0.45099981024395674,-0.0033731598923623096
29,96000,1005,30.346401999999994,30.896808999999998,27.437072,32.952994,2.837877035140991,0.44063077366445214,-0.00514157564703055
30,99200,1007,31.0071235,31.067735499999998,29.156872,32.923944,2.837877035140991,0.4384299161611125,-0.004070199040143052
31,102400,1008,30.061922700000004,30.296974499999997,22.680189,33.411942,2.837877035140991,0.41892489278689027,-0.005256854561594082
32,105600,1007,30.6770956,30.4866935,27.661028,34.660167,2.837877035140991,0.45845573488622904,-0.0066078484180707164
33,108800,1006,32.155929300000004,32.361272,28.259862,35.349537,2.837877035140991,0.4405554202385247,-0.004345445697595096
34,112000,1006,31.2893866,32.083097499999994,28.323339,33.140355,2.837877035140991,0.4544533008011058,-0.004345115039768643
35,115200,1005,30.640835200000005,30.1456515,28.157663,34.158534,2.837877035140991,0.45120027824305,-0.004739339578009094
36,118400,1005,32.2434426,32.540493999999995,28.956424,35.097224,2.837877035140991,0.4429799400968477,-0.004384271525850636
37,121600,1013,30.8698919,30.964485,25.861435,34.807368,2.837877035140991,0.44818424456752837,-0.002720735398213492
38,124800,1022,31.1530088,31.2019745,28.898214,32.638325,2.837877035140991,0.4304971742676571,-0.0032127686431522307
39,128000,1024,31.2438199,31.003055,29.862117,33.698224,2.837877035140991,0.42923765641171485,-0.0036388949217780464
40,131200,1024,32.6719506,32.55667,30.253732,35.189864,2.837877035140991,0.44296345044858754,-0.005516900712791539
41,134400,993,31.404103799999994,31.231742500000003,28.516606,35.329549,2.837877035140991,0.4477082994999364,-0.003960692251439468
42,137600,998,31.8589167,31.821428500000003,28.939845,33.992708,2.837877035140991,0.42286532558500767,-0.004812485050393889
43,140800,1002,32.8662813,32.954498,29.187421,36.230793,2.837877035140991,0.42290602216962725,-0.004106359983325092
44,144000,1006,32.9155879,34.282670499999995,28.281307,35.794454,2.837877035140991,0.42343638360034674,-0.004295647037679373
45,147200,1007,32.4766765,32.1429315,28.905944,36.534339,2.837877035140991,0.47272726509254426,-0.0055336660893772205
46,150400,1009,32.51845110000001,32.567052000000004,28.545574,36.132853,2.837877035140991,0.42796056158840656,-0.0037939301615779186
47,153600,1011,32.15011510000001,32.297935,26.442584,36.970163,2.837877035140991,0.4493246499914676,-0.007706086728660466
48,156800,1016,31.820431800000005,32.5811555,27.289143,35.310974,2.837877035140991,0.4356431848136708,-0.004841277458126569
49,160000,1018,32.8662826,33.1425245,29.278452,35.352507,2.837877035140991,0.4830172060756013,-0.006192283508426044
50,163200,1018,32.127973499999996,32.488247,29.507968,34.205504,2.837877035140991,0.45785671391058713,-0.0048634581575015545
51,166400,1018,32.7221431,32.672762500000005,29.928831,35.425493,2.837877035140991,0.4604020413244143,-0.005712085979894255
52,169600,1018,32.3843391,32.485464,29.494838,35.072659,2.837877035140991,0.4707924089161679,-0.006330366368615614
