#{"t_start": 1716882181.3800206, "env_id": "Sprites-v0"}
r,l,t
29.701136,40,2.097926
28.802535,40,9.647916
25.935869,40,10.719256
28.566249,40,11.784564
25.157646,40,12.85453
21.339971,40,13.932875
32.263903,40,14.985601
31.052417,40,16.052513
20.425352,40,17.108034
28.322194,40,18.182908
23.464088,40,19.277187
19.767652,40,20.372974
25.931641,40,21.448956
26.544287,40,22.534288
27.031593,40,23.544042
18.23309,40,24.612711
23.028872,40,25.72739
28.273345,40,26.80704
25.20269,40,27.83813
27.384501,40,29.007672
19.688257,40,30.115146
33.516175,40,31.202295
24.356247,40,32.289495
27.790323,40,33.372942
21.939459,40,34.448245
29.907904,40,35.545258
31.503173,40,36.624496
26.721596,40,37.723919
28.481275,40,38.844121
30.221301,40,39.92823
23.16938,40,41.011496
28.628863,40,42.041909
16.267045,40,43.070659
25.948885,40,44.136143
28.349651,40,45.205952
27.404483,40,46.282821
27.936679,40,47.344623
33.790968,40,48.416675
31.141029,40,49.484437
31.443748,40,50.557319
30.11229,40,51.62624
26.70295,40,52.690842
28.695748,40,53.705973
25.465136,40,54.770139
29.656486,40,55.775472
29.163657,40,56.837531
23.143297,40,57.900805
25.607007,40,58.939176
26.078767,40,60.002498
20.535898,40,61.088982
24.457069,40,62.247029
28.257605,40,63.396543
28.34737,40,64.514212
26.902772,40,65.722051
28.831564,40,66.811381
30.035695,40,67.884226
26.029394,40,68.958174
21.610827,40,70.063496
34.019606,40,71.139651
29.288557,40,72.239327
27.740377,40,73.319698
27.151867,40,74.412282
26.499971,40,75.472418
28.101271,40,76.537856
31.000693,40,77.605846
29.538258,40,78.684866
30.01921,40,79.770443
29.451688,40,80.929613
31.629888,40,82.058332
32.103024,40,83.193471
22.975701,40,84.331871
21.451775,40,85.448874
27.302059,40,86.515801
27.43768,40,87.640316
24.037431,40,88.899531
28.383973,40,90.027164
28.492612,40,91.152846
26.589667,40,92.232184
20.977253,40,93.301147
27.805941,40,94.389379
25.207402,40,95.459469
28.663418,40,96.524374
28.138691,40,97.599215
24.602646,40,98.670366
28.621612,40,99.743118
27.115902,40,100.825267
36.030522,40,101.860917
20.421309,40,102.942235
26.605242,40,104.130992
23.040282,40,105.316745
33.845418,40,106.407971
26.234834,40,107.489715
27.357231,40,108.554712
26.602316,40,109.649247
29.79628,40,110.732045
28.497014,40,111.844395
28.567136,40,112.968545
31.227255,40,114.11637
32.346719,40,115.296539
19.094253,40,116.391943
23.967555,40,117.585543
32.037781,40,124.963969
28.587809,40,126.10794
26.681534,40,127.208148
24.703197,40,128.311271
27.165475,40,129.448672
33.185118,40,130.558348
32.350746,40,131.725601
28.481923,40,132.840075
26.527335,40,134.031141
28.679705,40,135.095039
28.74699,40,136.222793
27.217379,40,137.394643
31.067228,40,138.528088
24.796053,40,139.643672
29.960615,40,140.787927
26.964391,40,141.937788
32.444997,40,143.116092
33.592564,40,144.277134
30.10601,40,145.371732
26.054649,40,146.488228
28.887017,40,147.588551
30.178588,40,148.690793
29.403129,40,149.76666
25.982486,40,150.862069
32.006806,40,151.943053
31.463342,40,153.0445
27.856185,40,154.14664
30.455003,40,155.226008
25.296821,40,156.321188
29.780429,40,157.435736
30.154324,40,158.510071
29.309552,40,159.618335
29.621169,40,160.759304
29.373302,40,161.804681
29.34795,40,162.870368
25.255343,40,163.943704
31.737474,40,165.015371
30.009904,40,166.095414
26.162505,40,167.210482
26.498533,40,168.284519
29.986436,40,169.355778
24.665133,40,170.422293
26.496911,40,171.502934
31.568373,40,172.574095
29.996298,40,173.651242
25.613359,40,174.778402
27.339719,40,175.991441
34.657682,40,177.150906
26.28153,40,178.275878
26.582419,40,179.563292
22.717325,40,180.72379
27.843102,40,181.860438
25.258079,40,182.941717
29.904123,40,184.077876
26.871612,40,185.194363
26.945602,40,186.293974
28.067719,40,187.366654
30.042693,40,188.492848
32.667263,40,189.647522
27.825845,40,190.75469
30.625949,40,191.924022
28.480783,40,193.07581
26.215646,40,194.166467
29.735768,40,195.26567
30.81211,40,196.388489
30.962291,40,197.503273
27.376591,40,198.608724
29.577865,40,199.793253
17.818004,40,200.969136
31.613166,40,202.049785
23.547075,40,203.066776
26.879985,40,204.14516
28.567899,40,205.210056
30.205786,40,206.303667
27.428747,40,207.392518
