Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1510,29.099516,29.619718,22.538001,35.18297,2.837877035140991,32.36086671799421,-0.04021181078871905
1,6400,541,30.414052599999998,31.4249655,26.691014,33.858139,2.837877035140991,30.858181782066822,-0.05470769439145329
2,9600,716,29.8151629,29.752505,26.452188,34.45605,2.837877035140991,30.576355822384357,-0.05329216586119401
3,12800,859,29.705488300000003,30.329968,24.483081,32.77282,2.837877035140991,29.977215319871902,-0.06454155756750879
4,16000,968,29.5868053,29.827074,24.94864,35.014491,2.837877035140991,31.347988173365593,-0.0646855739039438
5,19200,1057,27.665918899999998,27.850095000000003,23.64806,31.237536,2.837877035140991,30.329483330249786,-0.07045098917978976
6,22400,1138,29.294328099999994,30.4444255,21.50742,34.77635,2.837877035140991,31.362991347908974,-0.06984693302001688
7,25600,1208,28.119378800000003,28.086288500000002,21.491815,32.763556,2.837877035140991,30.87000861018896,-0.07499911782679192
8,28800,1271,28.9106646,28.0835475,24.505084,35.456264,2.837877035140991,31.70119285583496,-0.07801017287442846
9,32000,1325,26.044311699999998,25.9047275,20.463319,33.216552,2.837877035140991,30.913061752915382,-0.08087413109706176
10,35200,1372,28.382336200000005,26.7070475,24.714189,34.211612,2.837877035140991,30.487873636186123,-0.08076395402588332
11,38400,1414,28.3265576,28.5153105,24.777213,32.515636,2.837877035140991,30.773884564638138,-0.08144784744138178
12,41600,1449,28.769672500000002,28.737498000000002,25.259638,32.175125,2.837877035140991,30.99392870813608,-0.08202350200794228
13,44800,1482,25.9523665,24.785543,21.275294,31.291603,2.837877035140991,28.415817618370056,-0.08201281482593004
14,48000,1512,28.3857798,28.174241000000002,21.468083,34.366492,2.837877035140991,31.321826837956905,-0.08493389617251523
15,51200,1540,27.471869399999996,27.19883,20.024832,31.549397,2.837877035140991,30.176514953374863,-0.08497045710828388
16,54400,1565,29.997921999999996,29.851363,26.823568,33.232315,2.837877035140991,33.0887406617403,-0.08538298247196963
17,57600,1587,27.1979628,27.2456995,22.161336,31.703087,2.837877035140991,31.783714532852173,-0.08582708312559362
18,60800,1611,28.579186299999996,28.693227,22.206155,35.036175,2.837877035140991,30.964750304818153,-0.08601190525700986
19,64000,1630,28.9208977,29.4157255,25.25568,33.445365,2.837877035140991,32.976213715970516,-0.08774114696393553
20,67200,1647,28.871677299999998,29.466340000000002,22.509628,34.451454,2.837877035140991,31.28433547914028,-0.09205196542279737
21,70400,1508,27.3706545,27.186672,24.252974,30.72732,2.837877035140991,30.226022236049175,-0.09044154710409202
22,73600,1527,29.262087599999994,29.503926,26.603641,31.786167,2.837877035140991,31.959099158644676,-0.0931710119929221
23,76800,1544,28.785307699999997,28.6241975,24.706687,32.031031,2.837877035140991,30.82694610208273,-0.08853171774762814
24,80000,1561,28.6261217,28.591984,22.853789,33.764821,2.837877035140991,31.363671354949474,-0.09135895203974087
25,83200,1578,28.235015200000003,28.935760000000002,22.486775,32.933648,2.837877035140991,32.49712489545345,-0.09294453660675117
26,86400,1593,29.8855545,30.504533000000002,24.795639,34.745017,2.837877035140991,32.86544248461723,-0.09346378814188938
27,89600,1608,29.049033200000004,29.3760185,19.643875,34.305485,2.837877035140991,31.916570119559765,-0.09035738062218002
28,92800,1620,27.9627864,27.911617,24.853547,31.976281,2.837877035140991,31.047998689115047,-0.09441913150408254
29,96000,1631,29.0468458,29.6156185,24.092453,34.363947,2.837877035140991,31.919459864497185,-0.09317345428235058
30,99200,1643,28.657277800000003,28.6194165,18.338023,34.672384,2.837877035140991,30.511520370841026,-0.0930548452140556
31,102400,1654,27.437912700000005,28.177214999999997,20.647799,33.264876,2.837877035140991,30.541433110833168,-0.09541292045736327
32,105600,1664,28.4027266,29.577945999999997,20.473411,31.296753,2.837877035140991,31.91284517198801,-0.09386354103565964
33,108800,1674,28.316471299999996,29.0335525,22.734781,31.658073,2.837877035140991,31.8651172965765,-0.09758891556504068
34,112000,1683,27.3322815,26.865357,21.413541,31.451677,2.837877035140991,29.686487637460232,-0.09589703659823101
35,115200,1692,28.8963588,29.817248,23.2588,31.654475,2.837877035140991,29.874865144491196,-0.0968771636269139
36,118400,1701,27.72006,27.424234,21.880613,33.924327,2.837877035140991,32.23589010536671,-0.09427498500866704
37,121600,1709,27.6382894,28.763611,21.944918,30.331181,2.837877035140991,31.70978195220232,-0.09449387630365891
38,124800,1718,28.608745499999998,28.036459,24.641783,33.027265,2.837877035140991,29.789250127971172,-0.09670904862582574
39,128000,1726,28.729133400000002,28.790193000000002,25.864998,31.604478,2.837877035140991,32.10753044486046,-0.09562059535028311
40,131200,1735,28.8694325,29.524238,19.640801,32.234809,2.837877035140991,32.95403615385294,-0.0974100233227091
41,134400,1652,29.0890638,28.967224,24.919075,32.694182,2.837877035140991,31.29550690203905,-0.09297611965985197
42,137600,1660,29.178434100000004,29.6151345,23.71567,34.169173,2.837877035140991,32.25199557095766,-0.09439899359358606
43,140800,1668,30.582396199999998,30.164994,28.545939,34.326442,2.837877035140991,31.50389237701893,-0.09895992306769585
44,144000,1674,29.7124567,29.319964,27.096687,32.735874,2.837877035140991,33.24366728961468,-0.09368028494782266
45,147200,1681,27.762092799999998,27.0840215,24.341063,32.532904,2.837877035140991,29.65762982517481,-0.09471462796864216
46,150400,1688,30.2049223,31.0262115,26.737112,32.654595,2.837877035140991,32.118647657334805,-0.09603176743291897
47,153600,1695,28.599431900000003,28.6251835,21.325848,32.307768,2.837877035140991,30.99027655273676,-0.09484007870196365
48,156800,1703,28.6710355,28.9275585,23.681503,32.493544,2.837877035140991,30.922493763267994,-0.09545268959210773
49,160000,1710,27.6432772,28.539972,21.025075,31.544297,2.837877035140991,32.811712220311165,-0.09268716203791882
50,163200,1715,27.6704295,28.0323575,20.776816,35.870812,2.837877035140991,30.601396963000298,-0.09437897816974328
51,166400,1721,29.6659174,29.4249965,27.685322,33.197342,2.837877035140991,31.72247239947319,-0.0990196069456033
52,169600,1727,28.101059400000004,28.5812595,26.260256,29.708122,2.837877035140991,29.89281475543976,-0.09766918140911685
53,172800,1733,29.059964700000002,30.068663,24.335857,33.395256,2.837877035140991,32.02711560577154,-0.09532683246197848
54,176000,1739,28.0832955,29.118274,20.433216,31.34802,2.837877035140991,31.313846237957478,-0.10102297297976293
55,179200,1744,29.678828400000004,29.998031,23.779071,34.522171,2.837877035140991,32.068746864795685,-0.09845956858725913
56,182400,1749,28.468541199999997,28.273527,25.832632,31.403443,2.837877035140991,32.26971595734358,-0.09938424985512029
57,185600,1754,27.2699028,27.139231000000002,23.165291,34.156947,2.837877035140991,31.905309960246086,-0.09923409964267194
58,188800,1758,27.357043500000003,27.9579205,24.559101,30.167432,2.837877035140991,33.84859612584114,-0.09781508819060036
59,192000,1763,27.499539399999996,27.7255045,25.58763,29.524559,2.837877035140991,29.989898219704628,-0.09837133105980911
60,195200,1768,28.8551463,29.010969000000003,23.702044,32.622446,2.837877035140991,30.650618493556976,-0.09783551072735008
61,198400,1705,27.622430499999997,27.317177,23.879232,31.167832,2.837877035140991,31.50075863301754,-0.09956061156970009
62,201600,1710,29.262892300000004,29.6684055,25.262537,33.209615,2.837877035140991,32.110704101622105,-0.10174135433337739
63,204800,1715,28.403733700000004,27.300612,24.464819,33.732415,2.837877035140991,33.47854471206665,-0.10032095556198328
64,208000,1720,29.688166300000006,30.195839999999997,25.029836,33.232386,2.837877035140991,31.09637477248907,-0.09746358767256424
65,211200,1725,28.2594534,28.387148,23.437207,33.187561,2.837877035140991,31.191422395408154,-0.09979376169121679
66,214400,1730,27.112118199999998,28.0378635,21.52681,33.215315,2.837877035140991,31.070241533219814,-0.09727124080222893
67,217600,1734,28.8858483,28.868499,23.243136,33.880403,2.837877035140991,30.717526584863663,-0.09830269423184745
68,220800,1738,26.8145144,27.22371,15.346612,35.40563,2.837877035140991,29.798015356063843,-0.09973796621329711
69,224000,1742,28.627089,28.46407,22.828115,33.922193,2.837877035140991,31.76350662112236,-0.1011411217037903
70,227200,1745,27.4743817,29.3336285,19.010924,32.95408,2.837877035140991,30.238960690796375,-0.09692640675194752
71,230400,1749,28.638911199999995,29.5077695,20.88545,32.94436,2.837877035140991,31.31277897953987,-0.09661109268290602
72,233600,1753,28.956109599999998,29.372833999999997,23.161817,32.425511,2.837877035140991,30.92500825226307,-0.09951661478726237
73,236800,1757,31.102931899999998,30.815562,25.379814,34.5264,2.837877035140991,33.383413441479206,-0.10004377859718261
74,240000,1760,29.4100552,29.226748,25.940021,33.838705,2.837877035140991,32.767397321760654,-0.10261282262479199
75,243200,1764,27.7537641,27.7344665,23.956594,33.211111,2.837877035140991,30.679001189768314,-0.10136574813095933
76,246400,1767,27.630116700000002,27.1446405,22.149075,34.004408,2.837877035140991,31.129385448992252,-0.10372258063944173
77,249600,1771,28.9787344,28.3609475,23.736179,33.168669,2.837877035140991,31.95587009191513,-0.1011500082606176
78,252800,1775,28.4823153,28.4644025,23.049099,33.9084,2.837877035140991,32.187346301972866,-0.10141578848538302
79,256000,1778,27.731038,27.8764635,23.60353,33.67019,2.837877035140991,30.739975333213806,-0.09976292200940406
80,259200,1781,29.5961181,30.0419525,19.856972,33.152969,2.837877035140991,32.26809564232826,-0.0998298322243727
81,262400,1733,28.2331501,28.689967000000003,18.164397,34.663108,2.837877035140991,31.40728946775198,-0.09891109863826841
82,265600,1736,28.5857476,28.5877625,23.66412,32.644296,2.837877035140991,31.673004873096943,-0.09808239071350044
83,268800,1740,28.6883659,27.938956,25.652646,33.206917,2.837877035140991,29.35349327325821,-0.10242458456400527
84,272000,1744,27.4338455,27.885044,20.747246,31.849676,2.837877035140991,30.531246565282345,-0.10082949810771424
85,275200,1747,29.8282848,30.046988,26.032127,33.579036,2.837877035140991,30.655818983912468,-0.10251934788500705
86,278400,1750,27.5822564,27.6364765,21.200533,31.37887,2.837877035140991,30.615699760615826,-0.10065464488479847
87,281600,1752,27.416128399999998,28.021542,18.556968,34.280395,2.837877035140991,31.92610515654087,-0.10198272763955174
88,284800,1756,27.893534999999996,28.0420325,23.293517,31.290311,2.837877035140991,30.134636469185352,-0.09822008391165582
89,288000,1759,27.840092900000002,28.2496765,22.557223,33.706899,2.837877035140991,30.857797347009182,-0.10193760132813523
90,291200,1762,29.273941199999996,29.59541,23.328822,32.138889,2.837877035140991,31.667369730770588,-0.1016708561814994
91,294400,1766,29.379308199999997,29.376841,22.992773,33.58659,2.837877035140991,32.800602078437805,-0.10408543451535479
92,297600,1769,27.129715200000003,27.0734615,23.002382,31.795927,2.837877035140991,29.517998687922955,-0.10031400516800204
