#{"t_start": 1716814057.7257018, "env_id": "SpritesState-v2"}
r,l,t
31.410974,40,102.599599
35.22278,40,102.669291
35.31412,40,102.738371
31.296875,40,102.807234
33.534687,40,103.598204
33.194821,40,103.66846
32.822051,40,103.739056
31.824983,40,103.806526
29.608377,40,103.875252
33.071236,40,109.010229
31.830021,40,109.08015
34.202013,40,109.14742
30.522008,40,109.218371
31.659891,40,109.285752
34.379763,40,110.076874
33.270102,40,110.146651
34.150755,40,110.218513
31.99087,40,110.285904
32.237204,40,110.351528
29.383491,40,111.100847
35.43143,40,111.172385
32.803042,40,111.241521
32.242659,40,111.309973
35.543467,40,111.379328
35.069144,40,112.167205
32.247692,40,112.23647
34.794264,40,112.30723
34.223845,40,112.373754
33.603167,40,112.444046
30.77292,40,113.230165
33.708279,40,113.299069
29.630769,40,113.364743
32.317552,40,113.43241
35.233218,40,113.501673
30.989642,40,114.269555
31.864308,40,114.339407
30.879911,40,114.408724
28.317359,40,114.476315
31.689109,40,114.545645
31.411635,40,115.306976
32.348059,40,115.373775
32.866146,40,115.442925
31.26734,40,115.510247
31.872703,40,115.577618
32.082177,40,116.363604
34.091831,40,116.436134
36.568538,40,116.506033
32.170793,40,116.573788
35.506942,40,116.643416
34.163957,40,117.433848
34.0452,40,117.504965
32.903187,40,117.571413
33.256222,40,117.639211
33.536491,40,117.707642
34.229904,40,118.50575
34.541719,40,118.573901
34.452464,40,118.64082
28.957238,40,118.709221
33.567454,40,118.776062
33.833768,40,119.566774
33.476953,40,119.634864
29.70203,40,119.702468
28.601876,40,119.772374
31.20203,40,119.841231
30.695703,40,120.612652
33.143622,40,120.683163
32.429971,40,120.754601
28.263692,40,120.824257
31.413154,40,120.891129
32.325987,40,121.651676
34.651409,40,121.721679
31.469663,40,121.790849
34.814552,40,121.858428
32.975139,40,121.927979
33.258194,40,122.689753
34.723216,40,122.758658
30.983923,40,122.826715
35.221527,40,122.896854
31.869104,40,122.964712
33.130236,40,123.737509
32.794199,40,123.804029
33.493361,40,123.873871
32.717531,40,123.942236
32.446266,40,124.011182
31.943592,40,124.775233
33.519751,40,124.844769
30.714521,40,124.913754
33.798066,40,124.9815
36.707114,40,125.048722
34.050811,40,125.800839
33.244238,40,125.870131
33.269308,40,125.936625
32.945042,40,126.003921
32.866237,40,126.073437
32.11258,40,126.856245
33.669577,40,126.923236
34.547256,40,126.992015
34.048188,40,127.059812
31.048257,40,127.126319
34.517767,40,127.91257
35.271365,40,127.981619
30.528384,40,128.050467
32.082505,40,128.118339
33.03076,40,128.185347
33.214322,40,128.972949
31.531238,40,129.043113
34.38007,40,129.113405
31.062107,40,129.18354
34.195413,40,129.251512
30.501055,40,134.363054
33.659636,40,134.434466
35.634244,40,134.503344
34.451233,40,134.571173
34.353638,40,134.639383
34.617325,40,135.415049
36.456496,40,135.483351
32.867139,40,135.554239
30.895342,40,135.625829
31.570947,40,135.693903
35.887529,40,136.477537
32.239546,40,136.547804
30.840856,40,136.617819
34.59406,40,136.686374
34.942411,40,136.755837
31.913191,40,137.594628
34.324809,40,137.665455
34.25827,40,137.73536
32.782125,40,137.803247
34.422685,40,137.87305
34.303629,40,138.660827
33.901409,40,138.730466
34.419276,40,138.796413
34.228422,40,138.864613
33.507473,40,138.934461
35.251095,40,139.732811
33.135283,40,139.800992
34.600683,40,139.871752
30.592991,40,139.942009
36.401567,40,140.008266
33.367923,40,140.771638
32.605104,40,140.84163
32.221706,40,140.908764
34.380978,40,140.976002
34.017171,40,141.045078
32.51982,40,141.821646
32.383123,40,141.88941
34.731345,40,141.959045
32.737245,40,142.026434
32.067335,40,142.092649
32.729464,40,142.871647
32.957232,40,142.941044
36.121085,40,143.0103
33.11043,40,143.080371
36.726423,40,143.149488
29.545358,40,143.896225
34.813135,40,143.966287
32.887778,40,144.034208
30.853403,40,144.1028
32.404744,40,144.169877
32.323722,40,144.947735
31.921963,40,145.017639
32.935458,40,145.087481
29.764578,40,145.1564
32.521028,40,145.226145
34.006695,40,146.011351
33.452619,40,146.082426
32.891192,40,146.15295
34.347493,40,146.219633
