Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,2358,30.246278400000005,30.7338635,25.677472,33.467164,2.837877035140991,1.5134219587780535,-0.0023618129062015214
20,67200,2549,31.040309700000005,30.827651000000003,27.666063,33.685264,2.837877035140991,0.4411753300810233,-0.0015543422808832474
40,131200,2557,32.3191009,32.027202,30.525202,34.187889,2.837877035140991,0.45534767501521856,-0.0025216856601275595
60,195200,2535,33.1572154,33.2999775,29.272773,37.2193,2.837877035140991,0.446800981531851,-0.004090892740350682
80,259200,2528,33.9215066,33.590028000000004,32.262746,35.298104,2.837877035140991,0.41495494020637125,-0.003369061161265563
100,323200,2532,35.0174059,35.052980500000004,33.642382,36.372521,2.837877035140991,0.40913259889930487,-0.003998749292946968
120,387200,2537,33.5230098,33.635752999999994,31.156023,36.208548,2.837877035140991,0.3906827599275857,-0.0026959494641687343
140,451200,2531,33.0894573,32.748442,30.539518,35.12568,2.837877035140991,0.4003848856082186,-0.001828241773296213
160,515200,2530,33.525721999999995,33.2486125,32.233951,35.964908,2.837877035140991,0.3712086910381913,-0.003566306598914437
180,579200,2523,34.0928852,33.477759,32.162413,37.204741,2.837877035140991,0.40458872681483626,-0.0016263250282122499
200,643200,2527,33.5329951,33.152291500000004,30.033636,36.287074,2.837877035140991,0.40313486580271274,-0.003605814140428265
220,707200,2531,33.6962841,33.6306925,31.976285,36.509983,2.837877035140991,0.3677133866585791,-0.003179566924870869
240,771200,2536,33.248267500000004,32.6044335,31.165123,36.088304,2.837877035140991,0.3740456325467676,-0.002625721468575648
260,835200,2536,33.7847656,33.593953,31.896059,35.696326,2.837877035140991,0.3522688550874591,-0.0033989660760198603
280,899200,2535,33.4865974,33.750651,28.772192,36.483064,2.837877035140991,0.378750171745196,-0.003286525249677652
300,963200,2537,32.999762100000005,32.7301475,30.607595,36.268349,2.837877035140991,0.3737306186230853,-0.004235748640894599
320,1027200,2538,33.1312322,33.1940505,27.908199,35.548695,2.837877035140991,0.36260124639375135,-0.0036505290206605423
340,1091200,2538,33.5520868,33.739941,31.647804,35.14929,2.837877035140991,0.3634785116300918,-0.0021620368016783686
360,1155200,2538,31.9231328,32.475365,25.672441,36.338765,2.837877035140991,0.36708194471430033,-0.005488081444127602
380,1219200,2538,32.5734143,32.255945999999994,29.969277,35.474071,2.837877035140991,0.3923059192020446,-0.003888124469540344
400,1283200,2536,33.4460077,34.0582985,29.331387,37.212096,2.837877035140991,0.38558611646294594,-0.0062322642493199965
420,1347200,2535,33.403296499999996,33.450106000000005,30.666031,36.308203,2.837877035140991,0.3924340532394126,-0.003965806603446254
440,1411200,2534,34.371269100000006,34.3432295,30.660109,36.692035,2.837877035140991,0.42257080134004354,-0.00630136998523767
460,1475200,2534,32.651157999999995,32.411254,30.05509,35.902688,2.837877035140991,0.38042876217514277,-0.004732917011779136
480,1539200,2535,32.8001978,32.0115915,30.77494,35.803549,2.837877035140991,0.40174941811710596,-0.004309124432731792
