#{"t_start": 1716882181.5516095, "env_id": "Sprites-v0"}
r,l,t
25.164345,40,1.926308
29.221873,40,9.476195
27.606561,40,10.547639
29.623256,40,11.612902
28.88628,40,12.682865
32.10103,40,13.760728
27.35465,40,14.813895
24.795786,40,15.880415
28.462237,40,16.935942
30.046972,40,18.01115
25.666638,40,19.105188
32.361066,40,20.201191
28.883096,40,21.277231
30.280936,40,22.362279
26.028695,40,23.372341
31.035058,40,24.441032
35.750434,40,25.555246
24.280521,40,26.6354
28.381169,40,27.666433
26.721474,40,28.835522
30.041737,40,29.94311
30.127486,40,31.030136
24.746464,40,32.117831
29.952949,40,33.201301
24.069204,40,34.27606
26.287503,40,35.373039
26.866269,40,36.452782
25.27156,40,37.552216
26.74761,40,38.67195
30.491404,40,39.756321
27.535084,40,40.839233
30.325477,40,41.8698
27.694435,40,42.898525
25.256256,40,43.964386
29.849779,40,45.033751
29.775374,40,46.110822
35.97435,40,47.172899
25.705296,40,48.244953
32.879206,40,49.312697
27.094479,40,50.385653
28.360178,40,51.454895
30.260106,40,52.519042
28.52033,40,53.53383
29.99563,40,54.598464
28.556946,40,55.603352
25.047199,40,56.665795
28.951499,40,57.728871
26.46412,40,58.766984
29.892481,40,59.830844
31.771836,40,60.917198
34.923569,40,62.074891
26.337455,40,63.224366
29.764356,40,64.342554
22.861998,40,65.549702
24.799168,40,66.639725
21.028345,40,67.712569
30.620852,40,68.786001
25.523346,40,69.891371
25.890578,40,70.967503
24.855827,40,72.067638
29.594786,40,73.147918
28.84261,40,74.240701
20.00537,40,75.300745
25.212133,40,76.36575
28.853462,40,77.434081
33.378889,40,78.512762
28.09073,40,79.598198
29.219186,40,80.757421
27.369349,40,81.886667
26.737709,40,83.021612
25.719424,40,84.160147
27.58371,40,85.277294
27.312786,40,86.344031
29.197485,40,87.468704
24.415854,40,88.727348
28.481471,40,89.855464
28.699458,40,90.980722
28.43384,40,92.060733
33.002627,40,93.129507
29.803759,40,94.21774
26.904066,40,95.287262
30.455606,40,96.352673
36.055812,40,97.427463
22.280092,40,98.498746
29.682767,40,99.571471
25.950159,40,100.653264
22.853313,40,101.689244
29.871434,40,102.770165
27.07238,40,103.959038
26.807377,40,105.144468
22.413294,40,106.23637
27.134565,40,107.31853
24.16515,40,108.383048
25.862464,40,109.477241
28.486022,40,110.560317
28.825006,40,111.672639
20.678344,40,112.796863
28.274277,40,113.944667
