Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,2291,25.5212553,25.266388499999998,19.935878,30.926415,2.837878762744367,1.479972556233406,-0.0029600705298662433
1,6400,915,28.3837213,29.184209,21.501407,35.786683,2.837877035140991,0.5217342673568055,-0.004520801756143555
2,9600,1189,28.6285837,29.2913505,24.351235,32.451269,2.837877035140991,0.48150201595854014,-0.006701584068679267
3,12800,1401,30.5163102,31.119311,24.954864,35.199531,2.837877035140991,0.36375225079245865,-0.004205536990980363
4,16000,1570,26.938372700000002,27.144063,20.755191,31.012855,2.837877035140991,0.3592270545195788,-0.004436747306499456
5,19200,1705,27.728018900000002,27.016589500000002,18.603108,35.400511,2.837877035140991,0.3470862490357831,-0.005964565511590081
6,22400,1817,26.900005,27.481347999999997,21.423892,30.694733,2.837877035140991,0.3170059202820994,-0.00524133054932463
7,25600,1911,28.092667999999996,28.0950115,22.623156,35.044231,2.837877035140991,0.3228989794733934,-0.0024929617650286673
8,28800,1991,29.557850000000002,30.1408355,22.464965,34.958393,2.837877035140991,0.3686896808212623,-0.0067507841625342735
9,32000,2060,27.460684500000003,26.990584499999997,22.308429,31.882594,2.837877035140991,0.3503284747712314,-0.0033574226451946743
10,35200,2120,28.188626400000004,29.134333499999997,23.455984,32.4333,2.837877035140991,0.3452044308069162,-0.005190899713056751
11,38400,2174,29.7732415,29.313964,27.450265,32.619195,2.837877035140991,0.3644754484994337,-0.007255352197148568
12,41600,2222,29.387145299999997,30.976225999999997,21.445816,34.783764,2.837877035140991,0.38928658328950405,-0.0036315364377514925
13,44800,2267,29.982127900000002,30.7132215,26.207738,33.351941,2.837877035140991,0.4016225727973506,-0.0042147722656409314
14,48000,2306,26.708482800000002,27.3723375,22.97112,33.742811,2.837877035140991,0.4169945549219847,-0.004420969002239872
15,51200,2341,29.729597899999998,30.5100275,26.206105,32.116018,2.837877035140991,0.4306703545153141,-0.004868400728810229
16,54400,2373,31.690981800000003,31.187908,28.27217,35.488112,2.837877035140991,0.4537061748560518,-0.00511845372722064
17,57600,2402,30.393538,30.269008499999998,24.248705,34.078857,2.837877035140991,0.43591221584938467,-0.00602908016122683
18,60800,2428,30.8963172,30.7961355,26.986469,35.445726,2.837877035140991,0.4193604395259172,-0.00407404802695055
19,64000,2453,30.737354000000003,31.047593499999998,24.217783,34.075393,2.837877035140991,0.41788853670004755,-0.006933167726856482
20,67200,2475,29.257006699999998,29.202869,25.764667,34.698393,2.837877035140991,0.43951583141461015,-0.005032136516092578
21,70400,2163,28.895870600000002,29.882248500000003,24.485639,33.144612,2.837877035140991,0.44207478256430477,-0.004189797303297382
22,73600,2190,30.6300277,30.4903775,25.911728,35.337644,2.837877035140991,0.4381126135122031,-0.003439889205765212
23,76800,2215,30.3069076,29.943189,26.628333,34.619275,2.837877035140991,0.42614440713077784,-0.005295289859986951
24,80000,2238,29.650018500000005,30.109967,24.046122,33.289508,2.837877035140991,0.4365811375901103,-0.0036373858447404928
25,83200,2261,30.474035100000002,30.880845,27.384575,32.867845,2.837877035140991,0.43374927958939224,-0.004117632278394012
26,86400,2282,32.2623313,32.3464855,28.889915,34.624761,2.837877035140991,0.4218544280156493,-0.005584851605590302
27,89600,2301,30.601019600000008,29.945736,27.807319,37.222192,2.837877035140991,0.46311106043867767,-0.004463395383936586
28,92800,2320,30.8594112,31.107450999999998,26.030737,35.618179,2.837877035140991,0.4616437159711495,-0.0029676543583150305
29,96000,2338,31.579967200000006,31.336779999999997,28.840284,34.957329,2.837877035140991,0.4625356874894351,-0.005569897512259558
30,99200,2355,31.5895266,31.539372999999998,28.560946,35.560131,2.837877035140991,0.42922706983517855,-0.004773308031317924
31,102400,2374,31.008083,30.872667999999997,26.736415,35.165956,2.837877035140991,0.4582685442874208,-0.005299354236399267
32,105600,2386,32.2257111,31.6977445,28.330633,35.691359,2.837877035140991,0.4412984742084518,-0.007257447791857885
33,108800,2401,31.268059,30.6231075,26.553493,36.47255,2.837877035140991,0.4389949933392927,-0.005132812530263209
34,112000,2417,32.0403728,31.7281685,29.560332,35.819831,2.837877035140991,0.46132548176683486,-0.004166144017176521
35,115200,2430,30.904838,31.511629499999998,26.21308,33.523187,2.837877035140991,0.45742347522173077,-0.0074863551939188255
