#{"t_start": 1716882182.4318767, "env_id": "Sprites-v0"}
r,l,t
30.316169,40,1.046056
33.295781,40,8.596019
30.392618,40,9.667447
26.8075,40,10.732688
25.938508,40,11.802664
27.550831,40,12.880968
28.500281,40,13.933618
29.495913,40,15.000215
26.730808,40,16.055725
30.81283,40,17.13095
24.340782,40,18.225232
30.168865,40,19.320999
32.205485,40,20.397064
26.606725,40,21.482398
30.26427,40,22.492067
25.613209,40,23.560729
23.073748,40,24.674986
24.683254,40,25.755236
33.231971,40,26.786163
33.053725,40,27.955763
30.633731,40,29.063244
24.212659,40,30.14988
31.446153,40,31.23752
25.947362,40,32.321023
26.076071,40,33.39588
27.9779,40,34.493323
28.127725,40,35.572539
28.821307,40,36.671945
21.62367,40,37.791726
26.424051,40,38.876128
18.67042,40,39.959543
33.638798,40,40.989997
22.580917,40,42.018769
24.077507,40,43.084201
28.129371,40,44.153603
28.619449,40,45.230519
20.278409,40,46.292761
17.727632,40,47.364711
29.96246,40,48.432514
22.796606,40,49.505424
28.666241,40,50.574367
25.482353,40,51.63882
31.849855,40,52.654071
24.812476,40,53.718281
30.757754,40,54.723168
30.982725,40,55.785592
31.417424,40,56.847856
30.421998,40,57.887307
26.643448,40,58.950659
23.273353,40,60.037025
29.432731,40,61.194688
26.621185,40,62.344127
26.781659,40,63.46232
20.37551,40,64.670015
28.507523,40,65.759741
30.562574,40,66.832246
25.217619,40,67.905734
25.65865,40,69.011571
26.910186,40,70.087457
25.940711,40,71.187447
25.26126,40,72.267727
23.638292,40,73.36042
26.656128,40,74.420529
30.399304,40,75.485502
27.751374,40,76.553917
22.433312,40,77.632459
21.966012,40,78.718036
32.037247,40,79.877282
32.711269,40,81.006466
26.296431,40,82.141482
24.334997,40,83.279875
28.653604,40,84.397038
28.336513,40,85.463804
30.635401,40,86.588434
25.706184,40,87.847182
26.876891,40,88.975208
27.970579,40,90.100486
23.327591,40,91.180128
28.624783,40,92.249263
34.635167,40,93.337467
30.181346,40,94.407128
25.673085,40,95.472469
28.614227,40,96.547325
28.488475,40,97.61856
26.406212,40,98.691275
25.078319,40,99.77345
25.499267,40,100.808928
32.620543,40,101.890366
23.188419,40,103.078826
28.462891,40,104.264889
26.855814,40,105.356044
26.336749,40,106.437912
21.262165,40,107.502726
30.823376,40,108.597316
30.947274,40,109.680105
22.841963,40,110.792426
28.980572,40,111.916648
28.704125,40,113.0644
26.606319,40,114.244597
30.299134,40,115.339968
26.17,40,116.533249
24.862246,40,123.912081
23.291253,40,125.056043
26.957817,40,126.155955
28.6897,40,127.259427
31.077021,40,128.396766
32.632602,40,129.505977
28.444348,40,130.673707
27.953312,40,131.788212
30.793289,40,132.979176
32.677941,40,134.043127
32.099102,40,135.170845
29.346356,40,136.342739
28.502281,40,137.476299
21.894544,40,138.591356
26.84832,40,139.73597
24.726147,40,140.885471
28.513149,40,142.06416
24.197276,40,143.224989
32.702889,40,144.319697
29.816642,40,145.436281
28.020122,40,146.536575
29.399578,40,147.638754
31.144455,40,148.714751
21.818735,40,149.809794
26.155749,40,150.891119
20.439355,40,151.992637
27.697384,40,153.094363
28.700721,40,154.174002
28.284059,40,155.26931
20.395309,40,156.383787
32.67221,40,157.458166
33.857105,40,158.566395
25.390517,40,159.707466
29.397709,40,160.75278
24.376118,40,161.818402
31.519516,40,162.891805
33.808891,40,163.96339
32.073618,40,165.043615
23.216165,40,166.158492
32.072261,40,167.232658
23.911432,40,168.303541
27.413754,40,169.37039
30.638445,40,170.450981
31.635105,40,171.522135
29.321749,40,172.599193
26.199522,40,173.726468
21.458017,40,174.939096
29.962267,40,176.098922
27.378862,40,177.223991
30.888348,40,178.510966
31.075474,40,179.671884
28.056103,40,180.808491
33.147408,40,181.88976
27.135327,40,183.025741
28.630757,40,184.142451
25.710865,40,185.242004
25.554045,40,186.314297
30.800034,40,187.440502
27.686996,40,188.595613
24.069004,40,189.7028
23.501397,40,190.872026
26.47911,40,192.023835
29.010463,40,193.114106
27.293702,40,194.2137
30.126134,40,195.336541
21.176166,40,196.451039
30.166542,40,197.556838
26.178732,40,198.740871
25.626888,40,199.9172
25.339051,40,200.997403
27.501913,40,202.014865
29.836518,40,203.092913
32.725338,40,204.1582
31.299846,40,205.251751
22.455558,40,206.340065
27.752618,40,207.462244
26.522538,40,208.579667
26.19061,40,209.681102
27.704885,40,210.844243
25.05732,40,211.972579
23.797134,40,213.143311
28.311746,40,214.349792
29.888915,40,215.46266
25.818256,40,216.577711
34.191659,40,217.711628
29.40375,40,218.770581
25.545613,40,219.891121
27.214352,40,220.966213
17.749308,40,222.045768
32.820322,40,223.148826
25.37047,40,224.256072
28.099315,40,225.332103
26.633363,40,226.379933
27.627858,40,227.422106
32.250339,40,228.492435
29.617636,40,229.56922
26.604864,40,230.640034
26.597618,40,231.704959
25.567255,40,232.774049
31.444415,40,233.838021
26.246431,40,241.324179
23.156021,40,242.398809
30.717908,40,243.46276
34.208154,40,244.505165
23.56506,40,245.580331
29.283791,40,246.635763
26.883108,40,247.699641
29.833002,40,248.768367
30.139555,40,249.891054
30.544055,40,251.015256
25.629739,40,252.14536
28.655568,40,253.312769
25.743033,40,254.559293
30.604922,40,255.670704
28.541966,40,256.745635
28.482056,40,257.857242
26.635513,40,258.982713
19.882978,40,260.085965
27.046607,40,261.110902
26.017156,40,262.212023
29.778524,40,263.290624
25.282894,40,264.365985
31.480756,40,265.433468
28.113807,40,266.527792
25.790755,40,267.630994
24.226909,40,268.712337
26.200565,40,269.84665
24.558255,40,270.93143
28.721727,40,272.009531
25.221384,40,273.051353
30.022839,40,274.125746
33.795923,40,275.195953
27.103447,40,276.293818
31.062474,40,277.397593
26.455953,40,278.494399
30.525204,40,279.683918
28.29433,40,281.004247
27.379268,40,282.229092
31.503601,40,283.467683
26.996301,40,284.569975
27.926472,40,285.706351
30.301871,40,286.857077
27.730203,40,288.019388
25.781794,40,289.155531
28.070247,40,290.259209
27.913925,40,291.327688
24.558555,40,292.399226
26.024189,40,293.522382
28.880522,40,294.585349
26.030746,40,295.650237
27.210707,40,296.71099
25.74031,40,297.723553
25.282127,40,298.818178
33.248439,40,299.937652
28.527631,40,300.982128
34.373746,40,302.095779
29.607174,40,303.246814
25.84835,40,304.432348
28.878056,40,305.543514
33.389753,40,306.643511
27.457069,40,307.712284
30.190156,40,308.825889
33.653105,40,309.972503
27.864558,40,311.038974
24.738908,40,312.154678
30.603574,40,313.256821
23.558713,40,314.339787
28.146646,40,315.404872
25.928055,40,316.484056
27.602263,40,317.602555
30.574241,40,318.731372
29.178776,40,319.870514
32.64392,40,321.00052
30.121753,40,322.149691
28.096919,40,323.20518
24.297844,40,324.325954
28.706118,40,325.407266
29.278349,40,326.569643
30.485173,40,327.743942
23.837167,40,328.988855
23.222938,40,330.15476
26.481092,40,331.283239
30.190412,40,332.452352
27.238498,40,333.591769
25.936825,40,334.695153
21.89545,40,335.784316
25.126212,40,336.867095
24.499104,40,337.959986
27.369679,40,339.054553
31.551217,40,340.181513
21.300111,40,341.312353
27.974114,40,342.373252
28.006681,40,343.48056
23.68164,40,344.578739
25.524658,40,345.692261
26.10716,40,346.830811
25.456808,40,347.947956
31.161798,40,349.05118
29.414134,40,350.165361
23.456594,40,351.293023
28.775428,40,358.838157
27.472244,40,359.943096
26.686926,40,360.98328
31.421947,40,362.020123
29.089894,40,363.166027
31.403357,40,364.301582
29.319337,40,365.397697
23.164579,40,366.513752
29.342714,40,367.656364
27.193737,40,368.777484
31.636394,40,369.839879
25.883284,40,370.950038
19.759775,40,372.126903
28.694633,40,373.232556
23.528497,40,374.311419
28.011,40,375.409383
30.448643,40,376.484005
28.694494,40,377.600793
24.983293,40,378.72505
24.971635,40,379.860967
27.822944,40,381.00064
31.791524,40,382.091228
35.763172,40,383.201916
25.855102,40,384.272322
26.655273,40,385.349363
27.273354,40,386.427335
24.216525,40,387.540205
26.278517,40,388.635749
30.3255,40,389.824756
27.980665,40,390.95802
31.61186,40,392.081668
28.904439,40,393.253263
30.190329,40,394.302058
29.676118,40,395.469308
29.084236,40,396.615396
31.839748,40,397.753688
28.383091,40,398.852491
23.016029,40,399.947407
24.950694,40,400.986315
31.133819,40,402.053247
25.487037,40,403.110007
28.088434,40,404.161304
23.289864,40,405.237575
22.693464,40,406.315748
28.113354,40,407.397443
24.839607,40,408.492589
25.932006,40,409.616383
27.033987,40,410.762742
28.945543,40,411.891695
27.482132,40,413.026196
30.50061,40,414.166898
35.120562,40,415.276279
29.012011,40,416.366929
30.649558,40,417.472185
28.170797,40,418.565603
27.416305,40,419.662135
24.465357,40,420.734141
31.88198,40,421.840098
25.469733,40,422.957149
27.704585,40,424.079861
29.233509,40,425.172601
26.355289,40,426.348324
25.906802,40,427.448495
23.940147,40,428.567866
20.943199,40,429.687486
20.885066,40,430.80258
31.850678,40,431.897994
29.104727,40,432.98985
27.182447,40,434.101501
27.817637,40,435.181443
26.491137,40,436.224032
31.167953,40,437.269958
25.457619,40,438.428302
34.123111,40,439.544617
27.984989,40,440.668083
31.451096,40,441.767077
28.590037,40,442.897285
30.750268,40,444.007565
26.89445,40,445.055337
26.570687,40,446.115361
28.454601,40,447.184432
28.095974,40,448.285288
24.172604,40,449.364822
29.627847,40,450.455848
27.238814,40,451.516942
31.48765,40,452.624872
26.895832,40,453.796166
28.614516,40,454.897367
25.252162,40,456.010378
28.035907,40,457.200856
27.27768,40,458.402115
27.628574,40,459.554519
27.165871,40,460.621068
35.918552,40,461.722964
25.559323,40,462.789245
26.67974,40,463.890757
28.368152,40,465.007247
24.683339,40,466.124099
26.88977,40,467.224035
28.275773,40,468.296058
34.784658,40,475.742956
28.596325,40,476.797023
23.858523,40,477.896495
25.519286,40,479.038998
26.593391,40,480.23294
34.400605,40,481.298486
26.185025,40,482.382738
27.127384,40,483.449964
25.157142,40,484.545586
25.018197,40,485.622333
28.175354,40,486.663935
26.746084,40,487.730298
33.083548,40,488.826478
24.940035,40,489.931652
24.274876,40,491.033318
26.824909,40,492.107553
27.954515,40,493.163926
26.120846,40,494.2514
26.947833,40,495.337226
25.84611,40,496.425313
20.516336,40,497.485842
26.703093,40,498.560612
31.349609,40,499.629429
24.748527,40,500.705739
24.403048,40,501.814838
