Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1635,27.832518300000004,28.8004375,20.069545,31.081281,2.837883522734046,1.4241615980863571,-0.0041503818549699645
1,6400,788,26.7372544,26.884261,23.779983,31.956628,2.837877035140991,0.47693174646701664,-0.0038342263937920507
2,9600,989,24.655743899999997,25.2336465,17.091023,29.701846,2.837877035140991,0.4767819974804297,-0.003456570325795383
3,12800,1132,27.573731599999995,27.2261745,24.604284,31.065031,2.837877035140991,0.3725655624875799,-0.003916115609332138
4,16000,1239,28.155473,27.1345795,22.179618,31.976568,2.837877035140991,0.34458961558993906,-0.005458115941110009
5,19200,1325,29.325235600000003,28.953115500000003,25.294087,33.720232,2.837877035140991,0.34217124280985445,-0.007398975339441449
6,22400,1395,29.721524199999998,29.757218,24.846442,33.540213,2.837877035140991,0.3187509048730135,-0.0053464211666636174
7,25600,1452,28.2202266,27.795639,22.951089,34.063084,2.837877035140991,0.3355791275971569,-0.004140789639677678
8,28800,1499,27.7073956,26.06328,20.99128,33.209475,2.837877035140991,0.3293849170440808,-0.004444086103148948
9,32000,1538,28.6886354,28.677428499999998,22.479837,33.77817,2.837877035140991,0.3468951567192562,-0.0031852535896632617
10,35200,1572,29.0446947,29.5916025,24.502267,34.262509,2.837877035140991,0.33948552928632125,-0.005505648809275954
11,38400,1602,28.212092300000002,27.243855500000002,23.861775,34.094071,2.837877035140991,0.37446060532238334,-0.007078015802839843
12,41600,1627,27.9780898,28.095342000000002,24.327023,32.074141,2.837877035140991,0.36255813151365146,-0.004428407224622788
13,44800,1650,29.1926743,28.9539415,24.49164,32.664018,2.837877035140991,0.3684281571768224,-0.004251377664900247
14,48000,1677,30.126258,30.459400000000002,25.364265,33.274596,2.837877035140991,0.40655939863063395,-0.004420597261493242
15,51200,1724,29.3974411,29.5629145,23.347306,35.107465,2.837877035140991,0.41705497971270233,-0.006854162118315799
16,54400,1767,30.528415799999998,30.072119,22.754868,35.586147,2.837877035140991,0.41555063193663955,-0.005696822234341425
17,57600,1807,30.400694400000003,29.112202500000002,26.797568,35.659561,2.837877035140991,0.4301416826201603,-0.005556824820132533
18,60800,1838,30.985340400000002,29.903024000000002,28.079744,35.863204,2.837877035140991,0.41981438093353063,-0.003883385947347051
19,64000,1847,28.770020799999998,29.11824,24.815098,31.011051,2.837877035140991,0.42003819660749286,-0.004830578093788063
20,67200,1856,28.850136,30.096575,20.815536,33.804237,2.837877035140991,0.46061225794255733,-0.004853280814586469
21,70400,1670,29.3948923,30.469199500000002,20.598175,34.499821,2.837877035140991,0.41827145928982645,-0.004186058242169111
22,73600,1682,30.6760241,29.4408975,27.922556,35.026905,2.837877035140991,0.4342824127525091,-0.004182624626764664
23,76800,1694,30.2632067,29.781179,27.831378,33.829341,2.837877035140991,0.44383973395451903,-0.004099453836943212
