#{"t_start": 1716882081.8216527, "env_id": "Sprites-v0"}
r,l,t
30.712942,40,1.066808
30.021271,40,1.17334
19.397446,40,1.279758
36.181879,40,1.383235
28.39887,40,1.501133
28.604848,40,6.08222
31.731999,40,6.176183
27.283918,40,6.268412
25.665327,40,6.381849
25.621237,40,6.481277
27.081318,40,7.528451
32.143592,40,7.629781
24.83497,40,7.726533
26.563599,40,7.825728
23.250712,40,7.939816
34.535966,40,9.026401
22.869793,40,9.161554
30.905661,40,9.269289
27.159202,40,9.392018
23.156397,40,9.551653
28.692945,40,10.652481
23.900707,40,10.769064
22.430386,40,10.894882
27.34266,40,11.002052
31.04779,40,11.101161
28.0412,40,12.155925
26.389019,40,12.26207
29.555781,40,12.366808
31.406022,40,12.483539
34.46554,40,12.586926
32.765375,40,13.663802
22.66655,40,13.77785
29.351943,40,13.888799
27.264983,40,14.000124
27.184354,40,14.101243
30.226601,40,15.123389
33.339276,40,15.223548
29.649454,40,15.327231
30.074884,40,15.432891
27.628316,40,15.535933
27.783021,40,16.553585
28.835502,40,16.659995
31.282284,40,16.758931
28.80323,40,16.859588
32.406881,40,16.96052
31.233672,40,17.984221
27.046745,40,18.090907
28.635632,40,18.202619
29.266276,40,18.31821
29.971723,40,18.425128
27.466104,40,19.497844
27.661989,40,19.6086
27.193643,40,19.755358
26.278266,40,19.888475
25.38296,40,20.005713
29.239241,40,21.180594
33.624861,40,21.30883
27.752514,40,21.449993
33.43643,40,21.580412
26.317497,40,21.680516
32.911986,40,22.75409
31.530103,40,22.853957
32.592865,40,22.96428
29.248544,40,23.069369
30.507228,40,23.184236
30.489186,40,24.26825
32.637609,40,24.374313
27.561129,40,24.481215
21.850892,40,24.59304
28.400677,40,24.713351
35.264709,40,25.788785
26.326036,40,25.892161
29.820862,40,25.996835
30.959333,40,26.102465
28.803282,40,26.206023
29.392728,40,27.29291
30.833453,40,27.403825
21.127248,40,27.511631
23.976203,40,27.611467
18.64715,40,27.716869
22.87274,40,28.807188
32.156362,40,28.922073
19.542979,40,29.038597
27.106873,40,29.14617
31.220769,40,29.257788
20.94674,40,30.281268
32.461556,40,30.397816
32.614439,40,30.512196
26.877193,40,30.624005
30.429165,40,30.741355
31.994554,40,31.791445
28.765578,40,31.893768
22.486659,40,31.998194
31.038692,40,32.100578
25.057849,40,32.203678
27.363724,40,33.260002
26.28045,40,33.360773
28.996083,40,33.461076
29.03601,40,33.563085
30.200075,40,33.665063
31.026645,40,34.741148
31.98184,40,34.862747
27.833921,40,34.986185
30.660877,40,35.09772
33.240427,40,35.202717
28.364739,40,36.259731
29.183602,40,36.367262
30.884732,40,36.472708
27.629695,40,36.573141
28.709034,40,36.675276
27.799843,40,37.728997
30.820777,40,37.847035
25.764101,40,37.961993
32.703371,40,38.074023
29.893701,40,38.188514
27.805496,40,39.234813
28.713954,40,39.337197
24.277162,40,39.443065
29.547109,40,39.544373
28.730129,40,39.66225
26.732023,40,40.707417
29.063339,40,40.808931
28.822898,40,40.913469
28.574864,40,41.02084
23.119008,40,41.12082
21.084414,40,42.16697
17.29524,40,42.271436
30.26491,40,42.374574
25.749112,40,42.476779
27.707113,40,42.57787
26.34233,40,43.631342
29.876286,40,43.73866
32.533982,40,43.855052
25.023069,40,43.969033
30.167734,40,44.083898
26.486937,40,45.1357
27.285959,40,45.238178
29.667529,40,45.341775
26.474038,40,45.447228
29.8676,40,45.548993
27.68288,40,46.629574
29.320016,40,46.729892
28.639551,40,46.832186
19.770355,40,46.934516
33.944756,40,47.039248
34.989079,40,48.081908
31.72786,40,48.192386
28.945078,40,48.299339
30.705966,40,48.400256
30.032659,40,48.49996
30.769189,40,49.536824
32.127476,40,49.649629
32.242627,40,49.754925
27.377949,40,49.862515
26.481055,40,49.965821
36.881032,40,51.060694
27.184409,40,51.181924
33.950747,40,51.302202
35.525157,40,51.417881
26.342022,40,51.529424
31.113485,40,52.850113
23.817444,40,53.067258
22.921381,40,53.267306
31.399318,40,53.404433
28.372475,40,53.54696
