Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1467,28.439003200000002,28.476879500000003,24.010965,34.779242,2.837998528033495,1.458422582829371,-0.00030635431289738335
1,6400,744,29.4541721,29.0347225,26.266505,36.030402,2.837877035140991,0.5215521169593558,-0.0060703253725478135
2,9600,906,29.292157799999995,29.446021000000002,25.520393,32.37127,2.837877035140991,0.4380247793160379,-0.004146439956002723
3,12800,1018,30.260492699999997,31.343784999999997,22.30206,34.673128,2.837877035140991,0.40395987359806895,-0.001465674695054986
4,16000,1110,28.208854300000002,29.302992,23.183801,32.550673,2.837877035140991,0.3522436310304329,-0.001819983680434234
5,19200,1187,29.830755899999996,28.785882,28.045221,34.716273,2.837877035140991,0.3363464147550985,-0.0016434296090324096
6,22400,1240,29.2605127,28.428357,24.446602,34.389708,2.837877035140991,0.3219804259715602,-0.0020129135441493418
7,25600,1277,30.9565269,30.0746885,28.373564,34.732214,2.837877035140991,0.2950763897388242,-0.0018467383056304243
8,28800,1304,29.532665700000003,29.523736,26.238868,34.061568,2.837877035140991,0.28656645520823076,-0.0036687476700194566
9,32000,1331,29.489834599999995,29.402943,26.752441,33.15158,2.837877035140991,0.3302821238175966,-0.0013278190689334224
10,35200,1364,28.288905399999997,28.328131499999998,24.695473,33.468385,2.837877035140991,0.334870372840669,-0.002990126246345426
11,38400,1391,30.442900499999997,30.039958499999997,28.906817,32.874872,2.837877035140991,0.37474385648965836,-0.003934505915140107
12,41600,1409,29.455751400000004,30.2081855,23.393517,34.598271,2.837877035140991,0.4041382867144421,-0.003007592728806685
13,44800,1421,31.1180345,31.811467999999998,28.195152,32.588497,2.837877035140991,0.4248660416342318,-0.0028750435620565895
14,48000,1433,29.841908999999998,29.6729955,26.860608,34.430714,2.837877035140991,0.4239175928523764,-0.002790045588085377
15,51200,1445,30.6770961,30.239849,26.952588,34.859981,2.837877035140991,0.42715361015871167,-0.003127208575392615
16,54400,1462,30.465087,30.6198695,26.073601,34.157398,2.837877035140991,0.42914312495850027,-0.006388576642621047
17,57600,1474,30.314788899999996,30.7025205,26.98223,33.74483,2.837877035140991,0.4307154029374942,-0.002694161866656941
18,60800,1485,30.148045500000002,29.232680000000002,27.14739,35.575695,2.837877035140991,0.4356650294503197,-0.0017763349019048746
19,64000,1524,30.647554200000002,30.978126,23.388846,33.757985,2.837877035140991,0.4302603751420975,-0.003692263271716456
20,67200,1560,32.3202127,32.28246,30.61722,34.237222,2.837877035140991,0.4276120519498363,-0.001733799093926791
21,70400,1429,30.0798604,29.726143999999998,26.5946,34.486146,2.837877035140991,0.43518128665164113,-0.003853818442678403
22,73600,1436,31.728989599999995,31.509947,28.604864,36.382068,2.837877035140991,0.4618099087383598,-0.0036651304840233934
23,76800,1440,31.249886499999995,30.8132605,28.744224,34.16674,2.837877035140991,0.4452491825213656,-0.002839560112263939
24,80000,1445,31.1726057,31.007207,29.317344,35.203834,2.837877035140991,0.4756461054785177,-0.003194153574440861
25,83200,1451,31.771695600000005,32.0796675,26.510876,36.26613,2.837877035140991,0.4602141526993364,-0.004625985516156561
26,86400,1459,32.38530110000001,32.8083735,29.275386,36.380887,2.837877035140991,0.4666549073299393,-0.005690021269288081
27,89600,1469,33.336340299999996,32.492588,30.135506,36.933265,2.837877035140991,0.4753794871503487,-0.0011618649794939984
28,92800,1477,32.48503079999999,31.8697415,29.689016,35.80874,2.837877035140991,0.4737074876902625,-0.002629746036859615
29,96000,1483,31.999226399999998,32.2518725,30.06144,33.74593,2.837877035140991,0.4609842274803668,-0.0008056247838794661
30,99200,1484,32.668961100000004,32.622641,29.210862,35.489042,2.837877035140991,0.4600005825050175,-0.0028823259762020825
31,102400,1488,32.404249699999994,33.125417999999996,28.513895,34.765255,2.837877035140991,0.4623816586099565,-0.001795388914359819
32,105600,1490,30.738203,30.587018999999998,28.929941,32.851178,2.837877035140991,0.4591941968537867,-0.002629918703405565
33,108800,1496,32.035445599999996,31.313414,29.769716,35.13966,2.837877035140991,0.4567189305089414,-0.002607056850592926
34,112000,1502,32.801960300000005,32.708848,31.115772,34.648883,2.837877035140991,0.45906064298469573,-0.002935429473666318
35,115200,1508,32.50025599999999,32.841224,28.944777,35.049414,2.837877035140991,0.4433773000491783,-0.0023994107739326864
