#{"t_start": 1716882182.4487374, "env_id": "Sprites-v0"}
r,l,t
25.100813,40,1.028686
25.431918,40,8.579086
26.575302,40,9.650416
24.59149,40,10.715636
31.351718,40,11.785211
31.799304,40,12.863496
27.855429,40,13.916708
25.022163,40,14.98324
33.878371,40,16.038731
27.870103,40,17.113559
29.961124,40,18.207942
29.072621,40,19.304029
27.267028,40,20.380059
29.585991,40,21.465066
28.841763,40,22.475079
28.391423,40,23.543798
29.796811,40,24.658051
22.451161,40,25.738195
23.751778,40,26.769221
32.120047,40,27.938356
25.240212,40,29.045823
29.144881,40,30.13296
23.442442,40,31.220525
29.180304,40,32.3036
31.218607,40,33.37884
26.616241,40,34.475883
29.127995,40,35.554918
24.697576,40,36.655085
26.490788,40,37.774247
25.216572,40,38.859154
30.866889,40,39.942058
25.867929,40,40.972623
33.18016,40,42.0013
29.535706,40,43.067238
28.950203,40,44.136602
23.789492,40,45.213681
25.319553,40,46.275722
27.683051,40,47.347784
33.625763,40,48.415466
27.858883,40,49.488133
27.845222,40,50.557366
28.820338,40,51.621862
32.109273,40,52.637085
30.923733,40,53.700895
29.490475,40,54.706185
32.395027,40,55.768628
28.839154,40,56.831842
21.761578,40,57.869671
28.120444,40,58.933203
30.310085,40,60.02014
26.49917,40,61.17723
27.351597,40,62.327175
18.752182,40,63.445398
25.636458,40,64.652552
30.815965,40,65.742448
24.921662,40,66.815282
36.178901,40,67.888852
33.352807,40,68.994163
26.606298,40,70.070356
29.800515,40,71.170491
27.812104,40,72.250847
27.191328,40,73.343469
30.83282,40,74.403086
33.776523,40,75.468605
24.421061,40,76.536992
25.390372,40,77.615566
27.100605,40,78.70103
24.455024,40,79.860333
31.920313,40,80.989534
23.290593,40,82.123991
27.042135,40,83.262481
30.499494,40,84.380017
29.353993,40,85.446464
28.68612,40,86.57094
25.721292,40,87.830163
24.129139,40,88.95826
27.018713,40,90.083474
31.053952,40,91.163149
25.008308,40,92.231882
25.143969,40,93.320463
28.932172,40,94.389613
24.504426,40,95.455548
30.89849,40,96.529738
28.387512,40,97.601017
25.345273,40,98.673735
28.654292,40,99.756133
22.992942,40,100.792074
24.075076,40,101.872967
31.444527,40,103.061802
24.779436,40,104.246779
25.861115,40,105.338595
31.235335,40,106.420845
25.713926,40,107.485186
26.641599,40,108.579919
25.965136,40,109.662647
27.583969,40,110.775431
24.044573,40,111.899154
30.865489,40,113.047575
24.745056,40,114.22725
20.978245,40,115.322586
27.622643,40,116.516283
27.32457,40,123.894983
29.911229,40,125.038659
25.957544,40,126.138929
26.924301,40,127.241988
30.406382,40,128.379795
32.204668,40,129.488973
27.716554,40,130.656217
29.930828,40,131.770841
27.265756,40,132.9617
29.92044,40,134.026152
30.730531,40,135.153417
27.582019,40,136.325712
31.50592,40,137.458745
25.211906,40,138.574488
27.969163,40,139.718401
27.781165,40,140.867923
31.319859,40,142.047252
28.284663,40,143.20802
29.964533,40,144.302647
24.912479,40,145.419394
26.486051,40,146.518949
32.99121,40,147.621783
31.63656,40,148.697811
26.857178,40,149.792753
21.159937,40,150.874155
28.999704,40,151.975131
31.678678,40,153.077451
30.262933,40,154.157084
32.454633,40,155.251922
30.811496,40,156.366908
31.922253,40,157.441183
32.745273,40,158.549519
27.654892,40,159.690517
31.057887,40,160.735478
27.407124,40,161.801396
30.206209,40,162.874684
25.502516,40,163.945852
27.115838,40,165.026069
24.651554,40,166.141637
28.724406,40,167.21562
31.110329,40,168.286572
27.124069,40,169.352978
30.021887,40,170.433548
24.832875,40,171.504809
32.916892,40,172.582147
31.411632,40,173.709524
27.616242,40,174.921928
32.001919,40,176.081958
28.004061,40,177.207002
23.604369,40,178.493972
26.82857,40,179.654406
27.645914,40,180.791493
28.664923,40,181.872844
24.354844,40,183.00878
32.497865,40,184.125313
27.752326,40,185.225054
30.200119,40,186.297244
26.758427,40,187.42355
30.018051,40,188.578388
28.981623,40,189.68579
21.917668,40,190.854542
33.398515,40,192.006906
25.747607,40,193.097257
30.25893,40,194.196826
23.729099,40,195.319508
29.339507,40,196.434093
23.862552,40,197.539848
29.564108,40,198.723932
23.646694,40,199.89974
30.355284,40,200.980402
30.310614,40,201.996895
23.946745,40,203.075946
26.375582,40,204.141297
24.234924,40,205.234739
29.419124,40,206.323139
23.805504,40,207.444839
32.340357,40,208.562557
25.683774,40,209.66409
31.224244,40,210.827374
26.171942,40,211.95509
27.609082,40,213.126204
23.618025,40,214.332738
31.542238,40,215.445643
30.688869,40,216.560143
18.47589,40,217.69465
29.518174,40,218.75328
26.381175,40,219.874051
29.066403,40,220.948871
28.316209,40,222.028772
30.252471,40,223.131878
32.482721,40,224.239094
25.058215,40,225.31504
30.127961,40,226.362473
31.411553,40,227.404501
23.588527,40,228.475006
27.862998,40,229.55174
28.598865,40,230.622601
27.743592,40,231.688015
23.316811,40,232.75672
26.802631,40,233.82109
13.728194,40,241.307258
28.494698,40,242.381818
31.011428,40,243.445838
26.233614,40,244.488268
30.315806,40,245.563419
31.70327,40,246.618848
29.34007,40,247.682722
31.29869,40,248.750962
22.331823,40,249.873573
27.048014,40,250.998197
28.206026,40,252.128407
32.141478,40,253.295818
26.376063,40,254.541914
26.581212,40,255.653858
25.648908,40,256.727839
29.610321,40,257.84021
24.521339,40,258.96582
25.212062,40,260.068993
26.344625,40,261.09401
28.450653,40,262.19515
27.589779,40,263.27359
26.694902,40,264.349084
31.154865,40,265.416261
28.857087,40,266.510375
31.74864,40,267.614045
27.590974,40,268.695344
28.960653,40,269.829726
26.87365,40,270.913964
27.764793,40,271.991961
33.437046,40,273.034477
25.279591,40,274.108241
29.912155,40,275.178469
33.914209,40,276.276774
30.8375,40,277.380733
27.628255,40,278.476993
31.93207,40,279.666425
29.486,40,280.987146
32.349479,40,282.212105
26.870904,40,283.450762
31.193805,40,284.552597
28.294858,40,285.689401
23.954458,40,286.839004
29.393999,40,288.002021
30.948535,40,289.138525
28.811661,40,290.241846
19.338707,40,291.310724
26.599381,40,292.382339
26.246846,40,293.505521
24.510927,40,294.567811
27.313278,40,295.633195
29.823647,40,296.69358
26.359665,40,297.706227
27.454662,40,298.801227
28.887962,40,299.920656
31.595887,40,300.965112
28.391948,40,302.078763
25.639063,40,303.229278
29.209749,40,304.415288
26.662664,40,305.526064
28.328535,40,306.62618
27.236816,40,307.695098
28.615286,40,308.808842
27.307758,40,309.95549
28.397381,40,311.021969
29.827287,40,312.137806
26.691604,40,313.239879
28.302729,40,314.322821
28.965055,40,315.38764
28.826116,40,316.46714
28.574955,40,317.58506
31.006792,40,318.714332
22.240922,40,319.852971
28.716108,40,320.982959
35.550041,40,322.132802
29.723665,40,323.187825
33.921716,40,324.309049
22.543078,40,325.390223
23.817559,40,326.552521
23.31458,40,327.726499
25.402456,40,328.971335
27.68183,40,330.137792
27.072029,40,331.265121
31.723621,40,332.434869
29.326867,40,333.574873
28.35331,40,334.678126
26.615128,40,335.76735
33.524714,40,336.850114
28.097958,40,337.942467
31.402945,40,339.037498
23.440098,40,340.164221
25.059207,40,341.294922
24.112069,40,342.356261
30.699785,40,343.463118
21.578609,40,344.561418
27.650673,40,345.675197
29.595203,40,346.81389
24.597376,40,347.930938
29.625279,40,349.03421
33.019764,40,350.148405
27.200471,40,351.2759
31.614117,40,358.821307
23.789461,40,359.925677
22.17812,40,360.966305
23.622463,40,362.003165
27.788053,40,363.149011
21.000796,40,364.284208
26.887605,40,365.380373
30.608849,40,366.496295
29.260622,40,367.639248
30.298234,40,368.759977
31.595112,40,369.822391
34.250972,40,370.933132
29.112191,40,372.109231
25.92101,40,373.215111
28.542828,40,374.293998
28.40102,40,375.391969
22.250557,40,376.466925
23.237308,40,377.583938
28.476176,40,378.707546
27.244931,40,379.844008
27.211087,40,380.983127
30.074135,40,382.074289
28.643926,40,383.184964
26.818977,40,384.254899
22.921344,40,385.332314
27.559564,40,386.409779
25.540596,40,387.523258
30.043805,40,388.61834
26.423786,40,389.807714
25.811177,40,390.940492
31.856273,40,392.064629
28.041687,40,393.236121
24.87388,40,394.285099
23.748425,40,395.451804
27.391673,40,396.598437
27.432806,40,397.736777
23.770715,40,398.835511
23.846761,40,399.929895
22.437721,40,400.969084
26.565657,40,402.035832
23.90735,40,403.092957
28.241156,40,404.144259
28.090823,40,405.220592
30.336996,40,406.29869
35.52442,40,407.380417
26.564147,40,408.475212
30.668826,40,409.598886
29.614762,40,410.745759
27.330581,40,411.874792
32.186747,40,413.009223
31.532702,40,414.149557
28.736455,40,415.259298
29.965634,40,416.35077
23.959991,40,417.45504
27.327949,40,418.548266
30.89954,40,419.645261
30.836543,40,420.717299
32.936877,40,421.822621
28.470179,40,422.94026
30.288426,40,424.062461
31.171445,40,425.155087
26.401445,40,426.331268
31.525399,40,427.431556
27.689039,40,428.550525
28.759773,40,429.670207
25.386938,40,430.785598
27.658014,40,431.881044
30.097217,40,432.972852
30.330953,40,434.084016
33.933963,40,435.164485
23.770085,40,436.206745
29.338931,40,437.2527
