Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,2187,29.3278544,29.469374000000002,25.722798,33.406823,2.837913158349693,1.312378011411056,-0.002454129224929602
1,6400,902,28.5250974,30.007586,22.978967,32.772331,2.837877035140991,0.508887644042261,-0.0022489949530708486
2,9600,1179,30.7887477,31.090721000000002,27.741519,36.145088,2.837877035140991,0.4498149243881926,-0.006073458236414808
3,12800,1385,29.702766599999997,29.6048605,25.812847,34.018619,2.837877035140991,0.3826357788639143,-0.003041568106482373
4,16000,1545,29.032913200000003,28.9831185,24.124133,34.04293,2.837877035140991,0.4013774592895061,-0.004182393994938138
5,19200,1679,30.931496999999997,30.330277000000002,28.60261,34.984362,2.837877035140991,0.32607603492215276,-0.004227545049488413
6,22400,1794,31.4571146,31.649765000000002,28.250784,33.69036,2.837877035140991,0.36070750223007053,-0.0024463183433454105
7,25600,1894,29.1210439,28.904269499999998,26.176561,32.317309,2.837877035140991,0.3358196758199483,-0.0015822047844267217
8,28800,1978,29.213081699999996,28.5446605,27.217709,34.252479,2.837877035140991,0.34247223351849243,-0.00559637283089387
9,32000,2052,31.698990900000002,31.3392335,29.763218,34.920644,2.837877035140991,0.3512949456926435,-0.0010837390535698432
10,35200,2116,31.318426900000002,31.2410865,28.187391,34.164344,2.837877035140991,0.35869283822830766,-0.0038343989982649873
11,38400,2175,29.599651,29.4248565,25.951201,33.781431,2.837877035140991,0.36046461696969345,-0.0035588435330282664
12,41600,2226,30.586441,30.149927,28.661155,34.151748,2.837877035140991,0.38891570165287703,-0.0036195821988940224
13,44800,2271,31.1893701,31.9234055,27.269034,33.925898,2.837877035140991,0.43638888199348,-0.004734198846790605
14,48000,2313,30.076107200000003,29.804628,28.034755,33.5003,2.837877035140991,0.4253991686273366,-0.0018582606961388137
15,51200,2349,31.5561552,31.650270000000003,26.625071,35.418461,2.837877035140991,0.42838582291733474,-0.0015920747522102374
16,54400,2382,31.4773594,32.015342,28.026773,34.061307,2.837877035140991,0.4674638444557786,-0.004021960236769928
17,57600,2414,30.7736877,30.2596515,27.221743,35.443773,2.837877035140991,0.45496878307312727,-0.0020686850982656324
18,60800,2443,31.5283322,31.3181675,27.316266,33.953192,2.837877035140991,0.43367812666110694,-0.0009959417408254012
19,64000,2470,32.097893299999996,31.8670275,29.689967,34.849464,2.837877035140991,0.4439802581910044,-0.0015931258653267832
20,67200,2495,30.4651663,30.291031500000003,26.959087,33.173732,2.837877035140991,0.4278862598584965,-0.0005807014347283257
21,70400,2179,32.64875239999999,32.449985,30.136955,34.93753,2.837877035140991,0.4517311587696895,-0.001827380733601558
