Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,2315,28.0256537,27.98346,22.714894,34.587055,2.8405078360810876,1.3034167233854532,-0.0034051117330591296
20,67200,2504,30.105729500000002,30.4052965,27.016589,31.147072,2.837877035140991,0.45848066871985793,-0.006898152913777267
40,131200,2527,31.6160372,31.641313500000003,29.902236,34.233466,2.837877035140991,0.46954326203558594,-0.0009693494268390168
60,195200,2541,32.5944481,32.779518,30.194492,35.056071,2.837877035140991,0.4744509698357433,-0.003699835034467469
80,259200,2527,32.9895175,33.243259,29.845273,35.764846,2.837877035140991,0.4439507557544857,-0.0027557399773741054
100,323200,2518,33.116323799999996,33.522085,30.462473,35.823733,2.837877035140991,0.4320795760722831,-0.0020829218498761293
120,387200,2524,33.015524899999996,33.232774000000006,30.540425,35.042004,2.837877035140991,0.39818082959391177,-0.00241481811281119
140,451200,2522,32.2571492,32.758153,28.751339,33.888584,2.837877035140991,0.3940422360319644,-0.0027172712316314573
160,515200,2526,32.8244993,32.876105499999994,30.380898,35.739226,2.837877035140991,0.40034665318671614,-0.005682137253870678
180,579200,2521,32.8801945,32.9003515,30.767841,34.669293,2.837877035140991,0.40373800753150135,-0.004079769459679028
200,643200,2513,33.226982299999996,33.416854,29.688033,35.571031,2.837877035140991,0.4037904856959358,-0.004083739300995148
220,707200,2508,33.3530483,33.4095155,31.166635,35.741851,2.837877035140991,0.4084693726617843,-0.00444752619796418
240,771200,2503,32.6515833,33.1093225,27.824845,34.879231,2.837877035140991,0.40736238355748355,-0.006070911664664891
260,835200,2506,32.1418489,32.2767465,28.138282,35.029404,2.837877035140991,0.3992860571015626,-0.005295603291870066
280,899200,2504,32.4387009,32.131733999999994,30.348004,35.448309,2.837877035140991,0.4001932004466653,-0.004411702574401488
300,963200,2502,32.52792230000001,32.303326,26.168428,35.958087,2.837877035140991,0.39736340765375644,-0.004667861617690505
320,1027200,2499,33.353175799999995,32.887568,29.816523,37.397104,2.837877035140991,0.36876682785805315,-0.005914840586342507
340,1091200,2499,33.1401181,33.292601000000005,28.113914,36.029308,2.837877035140991,0.39600218541454524,-0.005275327075423775
360,1155200,2501,33.6717584,34.282064,30.123428,35.491798,2.837877035140991,0.394200548005756,-0.006372696370277708
380,1219200,2503,33.6652558,34.116944000000004,28.189324,36.533952,2.837877035140991,0.3991369924042374,-0.006582061242568216
400,1283200,2503,33.7007348,33.663092500000005,30.289019,36.569068,2.837877035140991,0.42109765170607716,-0.006688805192993641
420,1347200,2502,33.1586731,33.264466999999996,29.932912,37.301817,2.837877035140991,0.3831743993796408,-0.00535645735621415
440,1411200,2501,33.8658181,33.660815,32.425773,35.833115,2.837877035140991,0.38096741773188114,-0.006889882664609104
460,1475200,2501,34.084916199999995,35.166185,29.213428,36.849983,2.837877035140991,0.3823866385500878,-0.006475504483546501
480,1539200,2503,33.2174815,33.964937,26.822735,36.733897,2.837877035140991,0.38636747165583074,-0.006047520722177069
500,1603200,2505,34.9500158,35.2820075,33.905341,36.015336,2.837877035140991,0.36636090493993834,-0.006906519758786089
520,1667200,2504,31.615241399999995,31.524233,26.828978,34.298026,2.837877035140991,0.35440004378324375,-0.006287050141963846
540,1731200,2505,32.30362709999999,32.717130999999995,26.392736,35.330768,2.837877035140991,0.37125173065578565,-0.004285814616181938
560,1795200,2506,33.337426199999996,32.4907545,30.399344,36.098727,2.837877035140991,0.3942728182300925,-0.004961983447401508
