#{"t_start": 1716882182.3732414, "env_id": "Sprites-v0"}
r,l,t
26.868178,40,1.104818
26.524883,40,8.654695
34.738447,40,9.726046
29.208799,40,10.79132
27.424204,40,11.861323
29.860377,40,12.939641
29.757614,40,13.99235
30.225202,40,15.05887
29.264861,40,16.114311
27.824466,40,17.189611
26.766577,40,18.283889
26.163824,40,19.379687
21.631803,40,20.455724
27.364852,40,21.541054
26.48359,40,22.550807
27.397181,40,23.619395
32.229757,40,24.733666
27.370941,40,25.813797
24.00277,40,26.844804
29.099688,40,28.014451
25.37847,40,29.121978
29.98356,40,30.208561
27.222259,40,31.29626
32.764661,40,32.379704
27.034187,40,33.454976
28.936494,40,34.551958
26.113755,40,35.631218
25.832102,40,36.730678
26.467457,40,37.850968
30.896944,40,38.935409
25.883451,40,40.018199
25.375777,40,41.048665
28.900892,40,42.077422
29.40941,40,43.142842
28.033561,40,44.212255
28.423421,40,45.289579
28.447955,40,46.351317
30.089269,40,47.42337
28.951052,40,48.491174
27.611521,40,49.564073
23.739361,40,50.632931
29.478002,40,51.697577
27.837054,40,52.712716
17.168435,40,53.777002
31.45024,40,54.781831
22.074354,40,55.844277
29.103545,40,56.907561
30.625557,40,57.946013
26.461598,40,59.009266
28.187334,40,60.095663
28.981194,40,61.253274
24.479134,40,62.403316
28.084202,40,63.520992
33.278272,40,64.728605
25.852127,40,65.818133
24.853979,40,66.890966
27.857076,40,67.96491
35.139324,40,69.070251
29.517195,40,70.145919
24.819303,40,71.246086
31.614885,40,72.326392
25.934804,40,73.419011
28.715035,40,74.479286
29.818059,40,75.544636
29.759607,40,76.61254
26.164073,40,77.691498
30.154842,40,78.776984
29.875482,40,79.935937
24.424497,40,81.065147
31.904424,40,82.20015
30.531778,40,83.338539
25.171618,40,84.455712
31.875748,40,85.522467
26.362639,40,86.647095
32.502763,40,87.906348
29.708454,40,89.033872
29.6169,40,90.159138
30.477036,40,91.238602
22.258205,40,92.307952
31.811296,40,93.396072
29.376924,40,94.465751
21.257898,40,95.531149
26.650753,40,96.605931
22.181721,40,97.677143
29.973567,40,98.749832
31.530807,40,99.832085
30.008352,40,100.867583
26.540386,40,101.948979
22.863551,40,103.137748
22.203272,40,104.323525
31.802562,40,105.414786
29.942268,40,106.496675
30.169,40,107.561402
30.949609,40,108.655987
23.373499,40,109.738782
24.000015,40,110.851154
25.892643,40,111.975321
31.801967,40,113.123055
27.826408,40,114.303318
29.704204,40,115.398637
27.285804,40,116.592353
23.721563,40,123.970782
32.771952,40,125.114745
32.237651,40,126.214838
25.2081,40,127.318062
27.656477,40,128.455349
23.047474,40,129.565024
32.800941,40,130.73236
28.400995,40,131.846795
29.132251,40,133.037836
29.062571,40,134.101787
22.943849,40,135.229577
25.901431,40,136.401411
32.263545,40,137.534854
32.687904,40,138.650436
27.322566,40,139.794672
26.386849,40,140.944192
23.330818,40,142.122797
31.777516,40,143.28367
24.943791,40,144.378476
25.462299,40,145.495026
25.701866,40,146.595246
30.420776,40,147.697443
24.766936,40,148.77336
29.324853,40,149.868835
31.413367,40,150.949734
29.069834,40,152.05118
27.251539,40,153.152942
30.500482,40,154.232663
25.445933,40,155.327954
24.192736,40,156.442503
28.392332,40,157.516765
28.658175,40,158.625104
29.013645,40,159.766169
28.684518,40,160.811416
22.137499,40,161.877326
27.344157,40,162.950504
27.812305,40,164.022141
24.963476,40,165.102167
25.950799,40,166.217168
21.425929,40,167.291228
29.141267,40,168.362523
21.691548,40,169.429166
28.714723,40,170.509603
27.896609,40,171.580896
25.997518,40,172.657874
28.941185,40,173.785161
29.553014,40,174.998269
30.66574,40,176.157585
24.528755,40,177.282626
27.358994,40,178.569634
27.17455,40,179.730634
29.107636,40,180.867097
29.579185,40,181.948481
27.932738,40,183.084643
28.762763,40,184.201113
22.728739,40,185.300728
29.831098,40,186.372965
22.957703,40,187.499153
32.503277,40,188.654204
26.193745,40,189.761451
29.914054,40,190.930676
28.725164,40,192.082559
33.801717,40,193.173229
17.873662,40,194.272665
29.66744,40,195.395221
30.759176,40,196.509618
25.874363,40,197.615488
29.836275,40,198.799524
32.666856,40,199.975916
24.507512,40,201.056626
15.102659,40,202.073638
27.474893,40,203.151486
31.945021,40,204.216846
25.866793,40,205.310397
33.456655,40,206.399297
29.948865,40,207.520878
23.521523,40,208.638391
25.243695,40,209.739689
32.114596,40,210.902923
27.590577,40,212.031206
27.981898,40,213.201971
33.039582,40,214.408462
30.670298,40,215.521378
25.344488,40,216.636371
23.173526,40,217.770332
30.192059,40,218.82922
32.81504,40,219.949886
28.008736,40,221.02493
27.90171,40,222.104424
20.741364,40,223.207966
29.533306,40,224.315047
31.603277,40,225.390765
23.759778,40,226.438585
27.974399,40,227.481336
31.242695,40,228.551083
24.376744,40,229.627864
26.041822,40,230.698693
24.057436,40,231.763565
31.435874,40,232.832662
25.076957,40,233.896663
25.595599,40,241.382897
34.632007,40,242.457542
26.680238,40,243.521437
25.833227,40,244.56425
23.600207,40,245.639086
28.710833,40,246.694379
33.080528,40,247.758379
26.631995,40,248.827137
29.382293,40,249.949671
29.06572,40,251.073931
26.980073,40,252.204071
29.42496,40,253.371507
31.759215,40,254.61808
18.887523,40,255.729883
30.076499,40,256.804177
34.598314,40,257.91591
26.363964,40,259.041427
32.724684,40,260.144638
27.344588,40,261.169545
33.24435,40,262.270692
26.618772,40,263.349706
26.111439,40,264.424626
31.622897,40,265.492192
28.19376,40,266.586444
29.034956,40,267.689669
30.748547,40,268.770996
27.0498,40,269.90537
19.982707,40,270.990106
28.241148,40,272.068074
26.960761,40,273.110469
29.368676,40,274.184303
27.177821,40,275.254634
29.44448,40,276.352466
28.355567,40,277.456325
20.8967,40,278.553114
23.141734,40,279.743091
28.53118,40,281.062856
27.481436,40,282.287749
33.093815,40,283.526427
25.99187,40,284.628559
30.684851,40,285.765079
29.14373,40,286.915643
26.723599,40,288.078024
28.707353,40,289.214202
18.453314,40,290.317925
29.002917,40,291.386411
28.741314,40,292.457811
28.493084,40,293.581088
21.818903,40,294.643985
31.042844,40,295.708913
28.174555,40,296.769625
23.877371,40,297.782264
26.743603,40,298.876778
29.159092,40,299.996294
20.862948,40,301.040718
25.82858,40,302.154475
30.899215,40,303.305481
28.773228,40,304.490857
27.940002,40,305.602155
27.119009,40,306.702156
30.109664,40,307.770955
24.342116,40,308.88447
25.653506,40,310.031165
24.605752,40,311.097624
32.256444,40,312.21383
27.938258,40,313.315454
26.25735,40,314.398525
26.908997,40,315.463543
30.44073,40,316.542714
29.953969,40,317.661278
29.31637,40,318.790399
27.474456,40,319.92976
27.196675,40,321.059069
31.327433,40,322.208333
27.753335,40,323.263922
25.933771,40,324.384694
31.211201,40,325.465941
25.045707,40,326.628239
24.627831,40,327.802581
29.402842,40,329.047516
27.286277,40,330.213313
28.230282,40,331.341206
27.651227,40,332.510955
26.664018,40,333.650493
29.722674,40,334.754225
31.137539,40,335.842896
29.693303,40,336.925752
29.231615,40,338.018607
27.712068,40,339.113574
29.108406,40,340.240179
27.086402,40,341.370979
30.96451,40,342.431868
24.699118,40,343.539152
19.596699,40,344.63742
25.618521,40,345.750924
30.917455,40,346.889477
24.590003,40,348.006608
25.290782,40,349.109844
26.556452,40,350.22425
29.705834,40,351.351679
24.52113,40,358.896846
30.319751,40,360.00177
18.492614,40,361.041974
26.408562,40,362.079243
31.022054,40,363.224684
26.56475,40,364.36024
27.010855,40,365.456401
29.037522,40,366.572464
30.73375,40,367.715501
22.726899,40,368.836024
30.191769,40,369.898475
28.664615,40,371.008779
28.521138,40,372.185555
27.546341,40,373.291213
27.869938,40,374.370044
23.906514,40,375.467975
27.947521,40,376.542504
31.116994,40,377.659543
31.108052,40,378.783706
29.511361,40,379.919692
23.553243,40,381.059298
27.658341,40,382.149897
27.456806,40,383.260654
28.526818,40,384.330982
27.276276,40,385.408028
27.853093,40,386.485945
28.799047,40,387.598862
28.11614,40,388.694439
30.057388,40,389.883377
27.933909,40,391.016657
27.257458,40,392.140516
32.392612,40,393.312345
26.917434,40,394.360729
27.827392,40,395.528055
25.067745,40,396.674132
28.236559,40,397.81229
26.845013,40,398.911137
18.438233,40,400.006145
30.288929,40,401.045032
30.924104,40,402.111852
24.645904,40,403.168697
25.956009,40,404.219964
26.453272,40,405.29631
23.51677,40,406.374833
30.867128,40,407.456109
21.949443,40,408.551283
27.047784,40,409.674937
30.593081,40,410.821392
26.954981,40,411.950346
30.236157,40,413.084866
24.623374,40,414.225538
27.604522,40,415.334981
30.854192,40,416.425865
24.474734,40,417.530857
27.55816,40,418.62431
27.318782,40,419.720873
26.753824,40,420.792859
27.481147,40,421.898703
33.199403,40,423.015749
26.425081,40,424.138521
22.670815,40,425.231285
29.766069,40,426.40699
24.962647,40,427.50716
27.386766,40,428.626594
29.32135,40,429.746161
26.899686,40,430.861223
29.964151,40,431.956648
27.292487,40,433.048518
33.755807,40,434.160249
33.83806,40,435.240169
24.899762,40,436.282757
19.363592,40,437.328715
29.62675,40,438.487025
26.569126,40,439.603285
22.424519,40,440.726785
27.973098,40,441.825939
26.018994,40,442.955954
34.419502,40,444.066161
34.284767,40,445.113996
24.360319,40,446.174082
28.01009,40,447.243085
23.606314,40,448.344374
23.437345,40,449.42339
27.170922,40,450.514461
29.611131,40,451.575552
21.010582,40,452.68352
26.516926,40,453.85489
22.317429,40,454.956026
28.653373,40,456.06949
30.190669,40,457.259488
23.823587,40,458.460809
27.224377,40,459.613187
32.283901,40,460.679682
