Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1617,28.185209800000003,28.2113935,23.728503,32.69745,2.838040535338223,1.428967855637893,-0.003493009777514544
1,6400,787,29.2050232,29.017014500000002,24.208898,34.498202,2.837877035140991,0.5173031305894256,-0.004552419355036363
2,9600,986,25.769763,25.734669500000003,18.043642,36.149593,2.837877035140991,0.44179180660285056,-0.0046508281850492494
3,12800,1123,28.515451000000002,28.838603499999998,21.693441,33.326958,2.837877035140991,0.4037225878564641,-0.006205781565085999
4,16000,1230,26.0370242,26.347418,20.30102,29.878317,2.837877035140991,0.3513353194575757,-0.004525821183051448
5,19200,1315,28.1418437,27.676085,24.778526,31.99889,2.837877035140991,0.33428519836161286,-0.004001415034963429
6,22400,1377,28.2626712,28.563871499999998,22.244021,32.770252,2.837877035140991,0.31052614928921685,-0.004029078096664307
7,25600,1432,27.523976300000005,28.0095505,20.346692,31.700581,2.837877035140991,0.32108844217145815,-0.0015584820993694848
8,28800,1476,28.307437800000002,27.5713235,23.895847,34.917343,2.837877035140991,0.32387686747824773,-0.0039790959544916404
9,32000,1515,29.895564800000006,30.8338715,25.854574,32.948613,2.837877035140991,0.34017656999640167,-0.0034913052569010006
10,35200,1550,27.4231141,27.290923999999997,22.186053,32.838839,2.837877035140991,0.33629113429924473,-0.006887976636619442
11,38400,1580,27.1729288,26.744162000000003,20.916368,32.615515,2.837877035140991,0.3415505302255042,-0.0058766038852269276
12,41600,1605,27.631021600000004,27.2109955,24.127004,30.609683,2.837877035140991,0.3666729851393029,-0.0070399370665654715
13,44800,1628,28.211291999999997,29.5650175,20.400784,31.974949,2.837877035140991,0.397430541110225,-0.0053640278293869414
14,48000,1650,29.935347899999993,29.2768565,23.420332,36.410087,2.837877035140991,0.3858555929036811,-0.004079694429037772
15,51200,1684,29.1045777,28.709923500000002,25.993675,33.067633,2.837877035140991,0.4105567408259958,-0.005133698092777195
16,54400,1727,29.6144924,29.4054425,23.474436,33.391268,2.837877035140991,0.42228025186341256,-0.005951470639502077
17,57600,1768,30.7198911,30.648831,27.0131,35.577873,2.837877035140991,0.41858818370383233,-0.005685021378070587
18,60800,1808,29.105074100000003,29.3959935,25.682253,34.261378,2.837877035140991,0.41276880563236773,-0.00330582793276335
19,64000,1826,29.781706500000002,29.4944785,25.832864,35.817921,2.837877035140991,0.4288422530516982,-0.004149323695060048
20,67200,1834,29.948227099999997,29.397129,27.318026,34.606267,2.837877035140991,0.4137656691018492,-0.003955125690026762
21,70400,1653,30.4997862,31.050651000000002,21.22713,34.617829,2.837877035140991,0.43304273555986583,-0.004034404935168823
22,73600,1665,29.105792100000002,28.8417845,24.795738,33.118931,2.837877035140991,0.44993485836312175,-0.004393955278374051
23,76800,1677,29.1361559,29.1714475,26.357838,32.580153,2.837877035140991,0.4348904691869393,-0.00417725151396553
24,80000,1688,29.337800100000003,29.5527445,26.600643,31.191733,2.837877035140991,0.4649719437584281,-0.0061504614773184585
