#{"t_start": 1716882182.4903202, "env_id": "Sprites-v0"}
r,l,t
28.890925,40,0.986574
29.796602,40,8.537094
28.087545,40,9.60836
29.505641,40,10.673623
29.882054,40,11.743866
31.392061,40,12.821834
25.670628,40,13.874505
20.877661,40,14.941613
25.64938,40,15.997082
23.45873,40,17.071888
27.800759,40,18.166261
27.205904,40,19.261935
23.23556,40,20.338073
28.164745,40,21.423464
25.03638,40,22.43303
25.35424,40,23.501635
29.437752,40,24.616415
29.879087,40,25.695997
29.782075,40,26.727102
23.466568,40,27.896168
32.159903,40,29.004253
23.849965,40,30.090773
20.494299,40,31.178683
28.633979,40,32.261964
24.174986,40,33.337186
26.800742,40,34.434215
29.450354,40,35.513254
30.516601,40,36.612904
33.309244,40,37.732624
29.81498,40,38.817456
25.761854,40,39.8999
29.279209,40,40.930989
27.166205,40,41.95918
25.834374,40,43.024853
35.410723,40,44.094416
30.9613,40,45.171528
28.256038,40,46.233659
25.506771,40,47.306273
31.547201,40,48.373309
28.077167,40,49.446439
25.337258,40,50.515305
21.90937,40,51.57966
28.380845,40,52.595062
26.077237,40,53.659276
25.976928,40,54.664479
21.291338,40,55.726391
30.969488,40,56.789971
24.670096,40,57.828345
32.802979,40,58.891008
33.613302,40,59.977779
31.063233,40,61.135683
14.577024,40,62.285533
27.687692,40,63.403269
22.264285,40,64.610959
27.726546,40,65.700367
27.378676,40,66.772574
28.483152,40,67.847166
30.914402,40,68.952034
21.06085,40,70.028724
25.198881,40,71.128252
28.382243,40,72.208603
29.068564,40,73.30127
30.102937,40,74.361417
26.603986,40,75.427031
30.613729,40,76.494848
24.731254,40,77.573924
22.461016,40,78.659427
28.384218,40,79.818623
25.296653,40,80.94791
23.175443,40,82.082434
25.929608,40,83.220807
21.843389,40,84.337947
27.155654,40,85.404824
29.453705,40,86.529092
34.425382,40,87.788483
32.653881,40,88.916153
26.291087,40,90.041846
33.34965,40,91.121202
26.86268,40,92.190244
24.303836,40,93.278351
26.733613,40,94.347932
28.772517,40,95.414469
22.476198,40,96.488306
33.67335,40,97.559377
22.260897,40,98.632039
27.729337,40,99.714457
23.917736,40,100.749931
33.571933,40,101.831293
27.775679,40,103.019953
30.338029,40,104.205132
29.372097,40,105.296906
25.322793,40,106.37905
25.069913,40,107.443732
30.167475,40,108.537878
25.377769,40,109.620969
25.458655,40,110.733257
24.60098,40,111.857481
31.057832,40,113.005291
31.803979,40,114.185505
24.711416,40,115.280867
27.076243,40,116.47461
29.004832,40,123.852954
