Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1567,29.303095499999994,29.3680415,23.82186,35.196327,2.8378863045945764,32.48698669672012,-0.046844922682623746
1,6400,555,26.196328299999998,26.7699695,20.339668,29.7124,2.837877035140991,31.502192355692387,-0.05660213357214161
2,9600,731,27.9660613,27.952040500000003,23.257738,33.515762,2.837877035140991,29.40245907753706,-0.05642140142356311
3,12800,868,29.7105655,30.483867,21.429878,33.798609,2.837877035140991,32.18272455781698,-0.0716103773904706
4,16000,979,30.0230394,29.0695415,24.229774,37.782751,2.837877035140991,31.650144457817078,-0.07118858081366852
5,19200,1069,30.1924289,30.2195325,27.726124,32.364007,2.837877035140991,30.522668108344078,-0.07530512864445882
6,22400,1145,28.0468305,27.845228499999997,21.078559,33.264845,2.837877035140991,31.004306249320507,-0.0813373903692991
7,25600,1137,29.415674799999998,28.910542,20.15927,37.263049,2.837877035140991,32.057310439646244,-0.07900212952273478
8,28800,1127,30.795439199999997,30.7848535,26.027515,37.505481,2.837877035140991,32.67814236134291,-0.0866839050404451
9,32000,1139,26.712900400000002,27.1564175,21.716362,32.687638,2.837877035140991,30.344747588038445,-0.08222721768561314
10,35200,1182,28.532759199999997,29.302815000000002,23.733273,31.84394,2.837877035140991,30.113771736621857,-0.0860815603152787
11,38400,1221,28.2017429,28.934627499999998,21.189694,32.313678,2.837877035140991,30.888079322874546,-0.08689301337597044
12,41600,1200,28.4452244,28.800462500000002,21.443863,31.865967,2.837877035140991,31.847046867012978,-0.08884011388863655
13,44800,1158,28.6791706,28.513797,23.321704,33.198062,2.837877035140991,30.184252731502056,-0.08727346484824494
14,48000,1139,28.295614699999998,28.0308915,24.384869,31.837668,2.837877035140991,30.739909023046494,-0.0905288559993096
15,51200,1128,26.937341799999995,28.304825,19.394614,30.465551,2.837877035140991,30.528525792062283,-0.09231294981327665
16,54400,1118,28.5681338,28.359685,25.539502,33.030301,2.837877035140991,29.70229621976614,-0.09282132188809555
17,57600,1111,28.541723400000002,28.8333255,22.227192,32.824005,2.837877035140991,32.276390604674816,-0.09589933619628255
18,60800,1104,28.6417146,29.8607965,22.432373,31.964721,2.837877035140991,31.109653666615486,-0.09510799390386637
19,64000,1097,27.8333027,28.5051965,22.795344,32.905651,2.837877035140991,30.281630113720894,-0.09392449461222441
20,67200,1091,29.765263000000004,30.228697500000003,24.740753,32.443228,2.837877035140991,30.750137880444527,-0.09281098926066988
21,70400,1029,26.362294299999995,26.8441475,20.495224,32.378602,2.837877035140991,30.44738332182169,-0.096305984324772
22,73600,1037,28.421065899999995,29.265536,17.741802,31.483432,2.837877035140991,31.10497695207596,-0.09632540573284132
23,76800,1044,28.100168500000002,28.250933500000002,23.011621,33.34836,2.837877035140991,30.266351208090782,-0.09485932964298627
24,80000,1051,29.088064600000003,29.516935,24.080521,32.985498,2.837877035140991,31.555654905736446,-0.09649521352980628
25,83200,1057,28.44264,29.0381115,24.749228,30.451297,2.837877035140991,30.840213418006897,-0.09659767145240039
26,86400,1061,29.323990400000003,29.231166,23.570129,33.208486,2.837877035140991,29.930387876927853,-0.09864325249827743
27,89600,1066,26.819465,26.614874999999998,23.972733,30.185236,2.837877035140991,31.279360741376877,-0.09609802698651038
28,92800,1071,29.134325699999998,30.068103,23.502793,33.676314,2.837877035140991,30.190394461154938,-0.09884316388934167
29,96000,1075,28.338390299999997,28.265895999999998,22.083278,34.775966,2.837877035140991,31.159495688974857,-0.09981129170682834
30,99200,1087,28.252967599999998,28.027149,22.932649,32.099006,2.837877035140991,30.01733858138323,-0.09751685737730043
31,102400,1102,29.457035800000007,29.333874,25.770947,32.269872,2.837877035140991,31.25169726461172,-0.09932338105170402
32,105600,1114,27.065704,26.952424999999998,19.321094,31.600072,2.837877035140991,30.133587144315243,-0.09871088061800037
33,108800,1112,28.1356431,28.497861,20.354841,32.26736,2.837877035140991,31.47039533406496,-0.10105533174925085
34,112000,1110,28.165461400000005,29.027714,20.635133,31.41186,2.837877035140991,28.658298008143902,-0.09765301627521694
35,115200,1108,28.0370448,27.549021500000002,21.405856,32.599601,2.837877035140991,29.83686665445566,-0.09799809404012194
36,118400,1107,26.949497700000002,26.654773499999997,20.946999,31.114637,2.837877035140991,30.243992432951927,-0.09825449489494531
37,121600,1106,27.8058239,27.766379999999998,21.597313,32.535487,2.837877035140991,29.87124017626047,-0.09929369322060211
38,124800,1105,29.21135,29.4733235,22.889108,34.077305,2.837877035140991,32.274211034178734,-0.0987298412628661
39,128000,1104,27.500483000000003,27.26824,24.457495,31.295214,2.837877035140991,28.71340972930193,-0.10078049108629727
40,131200,1103,26.862441699999998,27.419925499999998,23.8952,29.709544,2.837877035140991,30.536986835300922,-0.09962544798315776
41,134400,1063,30.2356665,30.788878,24.91668,34.178595,2.837877035140991,30.831364162266254,-0.09643658267123101
42,137600,1061,27.9308754,28.201105,23.388597,31.736328,2.837877035140991,30.57373183965683,-0.10112755158388609
43,140800,1059,27.194415399999997,28.052038500000002,24.213668,29.546109,2.837877035140991,31.825690411031246,-0.1002150114691176
44,144000,1057,28.5382247,28.020196,22.459733,34.16898,2.837877035140991,29.69096042215824,-0.09898564920786157
45,147200,1055,25.9601833,25.554012999999998,22.126478,30.413821,2.837877035140991,29.091266229748726,-0.09774976176413475
46,150400,1053,26.825937,26.879351,23.243463,30.21445,2.837877035140991,28.33922678232193,-0.09899948751831289
47,153600,1052,27.242449699999998,26.292561,23.986145,31.87348,2.837877035140991,31.407318763434887,-0.10087951506031345
48,156800,1050,27.4478066,27.8541905,23.734836,31.444473,2.837877035140991,30.399131931364536,-0.10023314785871662
49,160000,1049,28.3137859,29.4872625,20.728019,31.336044,2.837877035140991,30.821348123252392,-0.09962201687790184
50,163200,1058,28.334276199999998,27.8697035,23.732314,32.586041,2.837877035140991,30.657480604946613,-0.09963607055090051
51,166400,1067,28.1248878,27.3003445,22.54873,33.839348,2.837877035140991,29.54102650284767,-0.09843690283992146
52,169600,1075,28.5487154,28.6379255,22.557722,33.542177,2.837877035140991,30.163902282714844,-0.0996728414876884
53,172800,1077,28.0893716,26.8533265,25.324377,33.076656,2.837877035140991,31.903462201356888,-0.10220724145642635
54,176000,1080,29.050429700000002,28.343861500000003,25.840948,32.746802,2.837877035140991,29.756111420691013,-0.09912347846943703
55,179200,1083,28.029598100000005,29.2012565,20.629482,32.953935,2.837877035140991,31.87366810441017,-0.10312287364928352
56,182400,1086,28.086299500000003,27.902542500000003,24.905639,32.716628,2.837877035140991,30.884685754776,-0.1016275938422666
57,185600,1090,27.355052,28.7823895,22.179216,31.561812,2.837877035140991,32.17091801017523,-0.10172830391093157
58,188800,1093,29.219677800000007,29.7324625,22.766893,33.580433,2.837877035140991,31.458261758089066,-0.09800275717759632
59,192000,1096,29.2350008,28.9504735,26.078155,34.13014,2.837877035140991,31.520513385534286,-0.10231956616144089
60,195200,1099,28.4195404,27.645075,24.407876,35.254707,2.837877035140991,31.260590821504593,-0.10023061426483082
61,198400,1072,28.630566799999997,28.684685,24.991993,32.438783,2.837877035140991,29.843703098595142,-0.09820305453877154
62,201600,1073,29.055388600000004,28.674898,26.375618,32.007257,2.837877035140991,32.40146803110838,-0.1006257662668304
63,204800,1075,28.4245639,28.584806999999998,26.7308,30.438665,2.837877035140991,30.977902196347713,-0.10394714777621061
64,208000,1078,27.4995233,26.7074105,23.905786,31.755035,2.837877035140991,29.42192405462265,-0.09895051447062997
65,211200,1081,28.2235456,28.216386999999997,21.039669,33.423733,2.837877035140991,30.96958713978529,-0.10245720226976118
66,214400,1084,27.812854299999998,27.8758855,21.229973,34.378412,2.837877035140991,31.498643532395363,-0.09968840758301667
67,217600,1087,28.007546399999995,27.319249499999998,24.025493,35.25514,2.837877035140991,31.023291900753975,-0.10223051502242697
68,220800,1090,29.802469000000002,30.174735,26.941173,31.947089,2.837877035140991,31.38226618617773,-0.10254378820422971
69,224000,1093,28.9021251,28.650059499999998,25.797985,34.445141,2.837877035140991,29.959678910672665,-0.1042551899947739
70,227200,1100,29.718745000000002,29.628783499999997,26.381255,33.953334,2.837877035140991,31.693420812487602,-0.10232365422507428
71,230400,1106,28.636670499999997,29.933699500000003,18.504494,32.820406,2.837877035140991,30.984341949224472,-0.09786545285226111
72,233600,1107,28.12595,28.293943499999997,25.118851,32.263803,2.837877035140991,30.564038932323456,-0.10502465758145263
73,236800,1108,27.977372300000003,27.94195,21.347834,33.695784,2.837877035140991,29.867368184030056,-0.10235364579975226
74,240000,1108,28.146640100000003,28.7373145,23.112182,29.91579,2.837877035140991,30.086101084947586,-0.10395517970164292
75,243200,1108,28.0487799,27.3899915,25.15291,33.078601,2.837877035140991,30.527793116867542,-0.10071919384995454
76,246400,1109,29.4996341,30.6943505,22.256497,33.631401,2.837877035140991,29.9490994438529,-0.1007823905490568
77,249600,1109,30.302696799999996,30.066099,24.084284,34.758476,2.837877035140991,31.86559410393238,-0.10114869492554135
78,252800,1110,28.3830535,28.028048,25.830121,32.932432,2.837877035140991,31.834614858031273,-0.10070952057435534
